eng_vindictive_info_desc;Vindictive class-Class, Light Carrier\n\nFluff text.\n\nTechs needed:\nConstruction material: 1\nEngine: 2\nCruiser Armor: 1\nDestroyer MP Gun: 0\n;;;;;;;;;;;;x
eng_argus_clas_info_desc;Argus-class-Class, Light Carrier\n\nFluff text.\n\nTechs needed:\nConstruction material: 1\nEngine: 0\nCruiser Armor: 0\nDestroyer MP Gun: 2\n;;;;;;;;;;;;x
eng_eagle_clas_info_desc;Eagle-class-Class, Light Carrier\n\nFluff text.\n\nTechs needed:\nConstruction material: 3\nEngine: 1\nCruiser Armor: 4\nDestroyer MP Gun: 2\n;;;;;;;;;;;;x
eng_hermes_cla_info_desc;Hermes-class-Class, Light Carrier\n\nFluff text.\n\nTechs needed:\nConstruction material: 3\nEngine: 4\nCruiser Armor: 1\nDestroyer MP Gun: 2\n;;;;;;;;;;;;x
eng_unicorn_cl_info_desc;Unicorn-class-Class, Light Carrier\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 4\nCruiser Armor: 1\nDestroyer MP Gun: 7\n;;;;;;;;;;;;x
eng_colossus_c_info_desc;Colossus-class-Class, Light Carrier\n\nFluff text.\n\nTechs needed:\nConstruction material: 8\nEngine: 4\nCruiser Armor: 0\nDestroyer MP Gun: 0\n;;;;;;;;;;;;x
eng_centaur_cl_info_desc;Centaur-class-Class, Light Carrier\n\nFluff text.\n\nTechs needed:\nConstruction material: 9\nEngine: 9\nCruiser Armor: 1\nDestroyer MP Gun: 0\n;;;;;;;;;;;;x
eng_courageous_info_desc;Courageous-class-Class, Carrier\n\nFluff text.\n\nTechs needed:\nConstruction material: 4\nEngine: 3\nDeck Armor: 2\nDestroyer MP Gun: 3\n;;;;;;;;;;;;x
eng_arkroyal_c_info_desc;Ark Royal-class-Class, Carrier\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 6\nDeck Armor: 5\nDestroyer MP Gun: 4\n;;;;;;;;;;;;x
eng_illustriou_info_desc;Illustrious-class-Class, Carrier\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 7\nDeck Armor: 5\nDestroyer MP Gun: 7\n;;;;;;;;;;;;x
eng_implacable_info_desc;Implacable-class-Class, Carrier\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 7\nDeck Armor: 5\nDestroyer MP Gun: 7\n;;;;;;;;;;;;x
eng_audacious__info_desc;Audacious-class-Class, Carrier\n\nFluff text.\n\nTechs needed:\nConstruction material: 8\nEngine: 7\nDeck Armor: 6\nDestroyer MP Gun: 9\n;;;;;;;;;;;;x
eng_malta_clas_info_desc;Malta-class-Class, Carrier\n\nFluff text.\n\nTechs needed:\nConstruction material: 9\nEngine: 9\nDeck Armor: 7\nDestroyer MP Gun: 10\n;;;;;;;;;;;;x
# FRA AUTOGENERATED;;;;;;;;;;;;;;x
fra_enseignero_info_desc;Enseigne Roux-class-Class, Destroyer\n\nFluff text.\n\nTechs needed:\nConstruction material: 0\nEngine: 0\nDestroyer MP Gun: 0\nTorpedoes: 0\n;;;;;;;;;;;;x
fra_bourrasque_info_desc;Bourrasque & L'Adroit-class-Class, Destroyer\n\nFluff text.\n\nTechs needed:\nConstruction material: 3\nEngine: 1\nDestroyer MP Gun: 3\nTorpedoes: 3\n;;;;;;;;;;;;x
fra_chacal_cla_info_desc;Chacal-class-Class, Destroyer\n\nFluff text.\n\nTechs needed:\nConstruction material: 4\nEngine: 5\nDestroyer MP Gun: 3\nTorpedoes: 4\n;;;;;;;;;;;;x
fra_guépard_cl_info_desc;Guépard-class-Class, Destroyer\n\nFluff text.\n\nTechs needed:\nConstruction material: 4\nEngine: 3\nDestroyer MP Gun: 7\nTorpedoes: 5\n;;;;;;;;;;;;x
fra_aigle&vauq_info_desc;Aigle & Vauquelin-class-Class, Destroyer\n\nFluff text.\n\nTechs needed:\nConstruction material: 5\nEngine: 3\nDestroyer MP Gun: 7\nTorpedoes: 6\n;;;;;;;;;;;;x
fra_lamelpomen_info_desc;La Melpomene-class-Class, Destroyer\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 1\nDestroyer MP Gun: 7\nTorpedoes: 7\n;;;;;;;;;;;;x
fra_lehardi_cl_info_desc;Le Hardi-class-Class, Destroyer\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 3\nDestroyer MP Gun: 9\nTorpedoes: 8\n;;;;;;;;;;;;x
fra_l'intrepid_info_desc;L'Intrepide-class-Class, Destroyer\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 2\nDestroyer MP Gun: 9\nTorpedoes: 9\n;;;;;;;;;;;;x
fra_surcouf_cl_info_desc;Surcouf-class-Class, Destroyer\n\nFluff text.\n\nTechs needed:\nConstruction material: 9\nEngine: 8\nDestroyer MP Gun: 11\nTorpedoes: 11\n;;;;;;;;;;;;x
fra_lamotte_pi_info_desc;Lamotte-Picquet-class-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 0\nEngine: 1\nCruiser Armor: 0\nDestroyer MP Gun: 0\nMain Guns: 1\n;;;;;;;;;;;;x
fra_duguaytrou_info_desc;Duguay Trouin-class-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 3\nEngine: 5\nCruiser Armor: 0\nDestroyer MP Gun: 0\nMain Guns: 2\n;;;;;;;;;;;;x
fra_pluton_cla_info_desc;Pluton-class-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 4\nEngine: 6\nCruiser Armor: 0\nDestroyer MP Gun: 0\nMain Guns: 0\n;;;;;;;;;;;;x
fra_jeanned'ar_info_desc;Jeanne D'Arc-class-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 4\nEngine: 2\nCruiser Armor: 0\nDestroyer MP Gun: 0\nMain Guns: 2\n;;;;;;;;;;;;x
fra_Émileberti_info_desc;Émile Bertin-class-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 5\nEngine: 5\nCruiser Armor: 0\nDestroyer MP Gun: 2\nMain Guns: 3\n;;;;;;;;;;;;x
fra_lefantasqu_info_desc;Le Fantasque (Large destroyer)-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 5\nEngine: 6\nCruiser Armor: 0\nDestroyer MP Gun: 0\nMain Guns: 4\n;;;;;;;;;;;;x
fra_lagalisson_info_desc;La Galissonniére-class-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 5\nCruiser Armor: 3\nDestroyer MP Gun: 6\nMain Guns: 3\n;;;;;;;;;;;;x
fra_mogador_info_desc;Mogador (Large destroyer)-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 7\nCruiser Armor: 0\nDestroyer MP Gun: 7\nMain Guns: 4\n;;;;;;;;;;;;x
fra_bayard_info_desc;Bayard (Large destroyer)-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 7\nCruiser Armor: 0\nDestroyer MP Gun: 7\nMain Guns: 5\n;;;;;;;;;;;;x
fra_degrasse_c_info_desc;De Grasse-class-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 6\nCruiser Armor: 3\nDestroyer MP Gun: 7\nMain Guns: 6\n;;;;;;;;;;;;x
fra_hoche_info_desc;Hoche (Large destroyer)-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 8\nEngine: 8\nCruiser Armor: 0\nDestroyer MP Gun: 7\nMain Guns: 5\n;;;;;;;;;;;;x
fra_degrasse2__info_desc;De Grasse 2-class-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 9\nEngine: 6\nCruiser Armor: 3\nDestroyer MP Gun: 11\nMain Guns: 10\n;;;;;;;;;;;;x
fra_edgarquine_info_desc;Edgar Quinet-class-Class, Heavy Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 0\nEngine: 1\nCruiser Armor: 1\nDestroyer MP Gun: 0\nMain Guns: 2\nCoastal Battleship: No\n;;;;;;;;;;;;x
fra_duquesne_c_info_desc;Duquesne-class-Class, Heavy Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 3\nEngine: 7\nCruiser Armor: 0\nDestroyer MP Gun: 0\nMain Guns: 4\nCoastal Battleship: No\n;;;;;;;;;;;;x
fra_suffren_cl_info_desc;Suffren-class-Class, Heavy Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 4\nEngine: 7\nCruiser Armor: 1\nDestroyer MP Gun: 2\nMain Guns: 4\nCoastal Battleship: No\n;;;;;;;;;;;;x
fra_algérie_cl_info_desc;Algérie-class-Class, Heavy Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 5\nEngine: 4\nCruiser Armor: 4\nDestroyer MP Gun: 5\nMain Guns: 3\nCoastal Battleship: No\n;;;;;;;;;;;;x
fra_saintlouis_info_desc;Saint Louis-class-Class, Heavy Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 7\nCruiser Armor: 6\nDestroyer MP Gun: 7\nMain Guns: 5\nCoastal Battleship: No\n;;;;;;;;;;;;x
fra_gilledesig_info_desc;Gille Design-class-Class, Battlecruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 1\nEngine: 3\nCapital Armor: 1\nDestroyer MP Gun: 0\nMain Guns: 4\n;;;;;;;;;;;;x
fra_project192_info_desc;Project 1928-class-Class, Battlecruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 4\nEngine: 4\nCapital Armor: 2\nDestroyer MP Gun: 2\nMain Guns: 2\n;;;;;;;;;;;;x
fra_dunkerque__info_desc;Dunkerque-class-Class, Battlecruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 5\nCapital Armor: 0\nDestroyer MP Gun: 8\nMain Guns: 1\n;;;;;;;;;;;;x
fra_danton_cla_info_desc;Danton-class-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 0\nEngine: 0\nCapital Armor: 1\nDestroyer MP Gun: 0\nMain Guns: 0\nFast Battleship: No\n;;;;;;;;;;;;x
fra_courbet_cl_info_desc;Courbet-class-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 1\nEngine: 0\nCapital Armor: 1\nDestroyer MP Gun: 0\nMain Guns: 2\nFast Battleship: No\n;;;;;;;;;;;;x
fra_bretagne_c_info_desc;Bretagne-class-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 1\nEngine: 0\nCapital Armor: 1\nDestroyer MP Gun: 0\nMain Guns: 3\nFast Battleship: No\n;;;;;;;;;;;;x
fra_normandie__info_desc;Normandie-class-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 1\nEngine: 1\nCapital Armor: 2\nDestroyer MP Gun: 0\nMain Guns: 4\nFast Battleship: No\n;;;;;;;;;;;;x
fra_lyon_class_info_desc;Lyon-class-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 1\nEngine: 1\nCapital Armor: 2\nDestroyer MP Gun: 0\nMain Guns: 6\nFast Battleship: No\n;;;;;;;;;;;;x
fra_danton_cla_info_desc;Danton-class (Modernized)-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 1\nCapital Armor: 1\nDestroyer MP Gun: 6\nMain Guns: 0\nFast Battleship: No\n;;;;;;;;;;;;x
fra_courbet_cl_info_desc;Courbet-class (Modernized)-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 1\nCapital Armor: 1\nDestroyer MP Gun: 6\nMain Guns: 2\nFast Battleship: No\n;;;;;;;;;;;;x
fra_bretagne_c_info_desc;Bretagne-class (Modernized)-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 1\nCapital Armor: 1\nDestroyer MP Gun: 6\nMain Guns: 3\nFast Battleship: No\n;;;;;;;;;;;;x
fra_richelieu__info_desc;Richelieu-class-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 6\nCapital Armor: 4\nDestroyer MP Gun: 5\nMain Guns: 5\nFast Battleship: Yes\n;;;;;;;;;;;;x
fra_gascogne_c_info_desc;Gascogne-class-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 7\nCapital Armor: 4\nDestroyer MP Gun: 5\nMain Guns: 5\nFast Battleship: Yes\n;;;;;;;;;;;;x
fra_alsace_cla_info_desc;Alsace-class-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 8\nEngine: 9\nCapital Armor: 4\nDestroyer MP Gun: 10\nMain Guns: 7\nFast Battleship: Yes\n;;;;;;;;;;;;x
fra_alsace2_cl_info_desc;Alsace 2-class-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 8\nEngine: 9\nCapital Armor: 4\nDestroyer MP Gun: 10\nMain Guns: 8\nFast Battleship: Yes\n;;;;;;;;;;;;x
fra_pa_3_info_desc;PA-3-Class, Light Carrier\n\nFluff text.\n\nTechs needed:\nConstruction material: 4\nEngine: 3\nCruiser Armor: 3\nDestroyer MP Gun: 5\n;;;;;;;;;;;;x
fra_pa_10_info_desc;PA-10-Class, Light Carrier\n\nFluff text.\n\nTechs needed:\nConstruction material: 5\nEngine: 8\nCruiser Armor: 4\nDestroyer MP Gun: 7\n;;;;;;;;;;;;x
fra_lafayette__info_desc;Lafayette-class / Independence-Class, Light Carrier\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 5\nCruiser Armor: 1\nDestroyer MP Gun: 6\n;;;;;;;;;;;;x
fra_colossus_c_info_desc;Colossus-class / Arromanches-class-Class, Light Carrier\n\nFluff text.\n\nTechs needed:\nConstruction material: 8\nEngine: 3\nCruiser Armor: 0\nDestroyer MP Gun: 0\n;;;;;;;;;;;;x
fra_duquesne_c_info_desc;Duquesne-class-Class, Light Carrier\n\nFluff text.\n\nTechs needed:\nConstruction material: 8\nEngine: 7\nCruiser Armor: 0\nDestroyer MP Gun: 7\n;;;;;;;;;;;;x
fra_clemenceau_info_desc;Clemenceau-class-Class, Light Carrier\n\nFluff text.\n\nTechs needed:\nConstruction material: 9\nEngine: 11\nCruiser Armor: 0\nDestroyer MP Gun: 10\n;;;;;;;;;;;;x
fra_béarn_clas_info_desc;Béarn-class-Class, Carrier\n\nFluff text.\n\nTechs needed:\nConstruction material: 4\nEngine: 0\nDeck Armor: 3\nDestroyer MP Gun: 4\n;;;;;;;;;;;;x
fra_pa_5_info_desc;PA-5-Class, Carrier\n\nFluff text.\n\nTechs needed:\nConstruction material: 4\nEngine: 4\nDeck Armor: 4\nDestroyer MP Gun: 5\n;;;;;;;;;;;;x
fra_pa_11_info_desc;PA-11-Class, Carrier\n\nFluff text.\n\nTechs needed:\nConstruction material: 5\nEngine: 6\nDeck Armor: 5\nDestroyer MP Gun: 7\n;;;;;;;;;;;;x
fra_pa_13_info_desc;PA-13-Class, Carrier\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 6\nDeck Armor: 6\nDestroyer MP Gun: 7\n;;;;;;;;;;;;x
fra_joffre_cla_info_desc;Joffre-class-Class, Carrier\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 5\nDeck Armor: 4\nDestroyer MP Gun: 8\n;;;;;;;;;;;;x
# ITA AUTOGENERATED;;;;;;;;;;;;;;x
ita_rosolinopi_info_desc;Rosolino Pilo-Class, Destroyer\n\nFluff text.\n\nTechs needed:\nConstruction material: 0\nEngine: 0\nDestroyer MP Gun: 0\nTorpedoes: 0\n;;;;;;;;;;;;x
ita_guiseppela_info_desc;Guiseppe La Masa-Class, Destroyer\n\nFluff text.\n\nTechs needed:\nConstruction material: 1\nEngine: 0\nDestroyer MP Gun: 1\nTorpedoes: 1\n;;;;;;;;;;;;x
ita_aquila_info_desc;Aquila-Class, Destroyer\n\nFluff text.\n\nTechs needed:\nConstruction material: 1\nEngine: 3\nDestroyer MP Gun: 3\nTorpedoes: 1\n;;;;;;;;;;;;x
ita_generale_info_desc;Generale-Class, Destroyer\n\nFluff text.\n\nTechs needed:\nConstruction material: 2\nEngine: 0\nDestroyer MP Gun: 1\nTorpedoes: 2\n;;;;;;;;;;;;x
ita_curtatone_info_desc;Curtatone-Class, Destroyer\n\nFluff text.\n\nTechs needed:\nConstruction material: 3\nEngine: 0\nDestroyer MP Gun: 1\nTorpedoes: 3\n;;;;;;;;;;;;x
ita_leone_info_desc;Leone-Class, Destroyer\n\nFluff text.\n\nTechs needed:\nConstruction material: 3\nEngine: 3\nDestroyer MP Gun: 3\nTorpedoes: 3\n;;;;;;;;;;;;x
ita_quintinose_info_desc;Quintino Sella / Nazario Sauro-Class, Destroyer\n\nFluff text.\n\nTechs needed:\nConstruction material: 4\nEngine: 2\nDestroyer MP Gun: 3\nTorpedoes: 4\n;;;;;;;;;;;;x
ita_turbine_info_desc;Turbine-Class, Destroyer\n\nFluff text.\n\nTechs needed:\nConstruction material: 4\nEngine: 3\nDestroyer MP Gun: 3\nTorpedoes: 5\n;;;;;;;;;;;;x
ita_navigatori_info_desc;Navigatori-Class, Destroyer\n\nFluff text.\n\nTechs needed:\nConstruction material: 4\nEngine: 5\nDestroyer MP Gun: 6\nTorpedoes: 5\n;;;;;;;;;;;;x
ita_frecciafol_info_desc;Freccia / Folgore-Class, Destroyer\n\nFluff text.\n\nTechs needed:\nConstruction material: 5\nEngine: 4\nDestroyer MP Gun: 6\nTorpedoes: 6\n;;;;;;;;;;;;x
ita_maestrale_info_desc;Maestrale-Class, Destroyer\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 4\nDestroyer MP Gun: 7\nTorpedoes: 7\n;;;;;;;;;;;;x
ita_alfredoori_info_desc;Alfredo Oriani-Class, Destroyer\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 5\nDestroyer MP Gun: 7\nTorpedoes: 7\n;;;;;;;;;;;;x
ita_soldatii_info_desc;Soldati I-Class, Destroyer\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 5\nDestroyer MP Gun: 7\nTorpedoes: 8\n;;;;;;;;;;;;x
ita_soldatiii_info_desc;Soldati II-Class, Destroyer\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 6\nDestroyer MP Gun: 4\nTorpedoes: 9\n;;;;;;;;;;;;x
ita_commandant_info_desc;Commandanti Medagila d'Oro-Class, Destroyer\n\nFluff text.\n\nTechs needed:\nConstruction material: 8\nEngine: 7\nDestroyer MP Gun: 8\nTorpedoes: 10\n;;;;;;;;;;;;x
ita_ninobixio_info_desc;Nino Bixio-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 0\nEngine: 0\nCruiser Armor: 0\nDestroyer MP Gun: 0\nMain Guns: 0\n;;;;;;;;;;;;x
ita_digiussano_info_desc;Di Giussano / Cedorna-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 5\nEngine: 4\nCruiser Armor: 0\nDestroyer MP Gun: 2\nMain Guns: 2\n;;;;;;;;;;;;x
ita_montecucco_info_desc;Montecuccoli-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 6\nCruiser Armor: 2\nDestroyer MP Gun: 5\nMain Guns: 4\n;;;;;;;;;;;;x
ita_ducad'aost_info_desc;Duca d'Aosta-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 6\nCruiser Armor: 3\nDestroyer MP Gun: 5\nMain Guns: 3\n;;;;;;;;;;;;x
ita_ducadeglia_info_desc;Duca degli Abruzzi-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 5\nCruiser Armor: 5\nDestroyer MP Gun: 5\nMain Guns: 3\n;;;;;;;;;;;;x
ita_up90_info_desc;UP 90-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 7\nCruiser Armor: 6\nDestroyer MP Gun: 5\nMain Guns: 3\n;;;;;;;;;;;;x
ita_capitaniro_info_desc;Capitani Romani-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 6\nCruiser Armor: 0\nDestroyer MP Gun: 9\nMain Guns: 1\n;;;;;;;;;;;;x
ita_etna_info_desc;Etna-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 3\nCruiser Armor: 1\nDestroyer MP Gun: 9\nMain Guns: 1\n;;;;;;;;;;;;x
ita_costanzoci_info_desc;Costanzo Ciano-Class, Light Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 8\nEngine: 6\nCruiser Armor: 6\nDestroyer MP Gun: 2\nMain Guns: 5\n;;;;;;;;;;;;x
ita_sangiorgio_info_desc;San Giorgio-Class, Heavy Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 0\nEngine: 0\nCruiser Armor: 3\nDestroyer MP Gun: 2\nMain Guns: 2\nCoastal Battleship: No\n;;;;;;;;;;;;x
ita_trento_info_desc;Trento-Class, Heavy Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 3\nEngine: 8\nCruiser Armor: 1\nDestroyer MP Gun: 5\nMain Guns: 3\nCoastal Battleship: No\n;;;;;;;;;;;;x
ita_zara_info_desc;Zara-Class, Heavy Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 4\nEngine: 4\nCruiser Armor: 7\nDestroyer MP Gun: 5\nMain Guns: 4\nCoastal Battleship: No\n;;;;;;;;;;;;x
ita_bolzano_info_desc;Bolzano-Class, Heavy Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 5\nEngine: 8\nCruiser Armor: 1\nDestroyer MP Gun: 5\nMain Guns: 4\nCoastal Battleship: No\n;;;;;;;;;;;;x
ita_design770_info_desc;Design 770-Class, Heavy Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 3\nCruiser Armor: 9\nDestroyer MP Gun: 5\nMain Guns: 7\nCoastal Battleship: No\n;;;;;;;;;;;;x
ita_design1933_info_desc;Design 1933-Class, Heavy Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 3\nCruiser Armor: 7\nDestroyer MP Gun: 5\nMain Guns: 5\nCoastal Battleship: No\n;;;;;;;;;;;;x
ita_up102_info_desc;UP 102-Class, Heavy Cruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 8\nCruiser Armor: 6\nDestroyer MP Gun: 7\nMain Guns: 6\nCoastal Battleship: No\n;;;;;;;;;;;;x
ita_cassonedes_info_desc;Cassone Design-Class, Battlecruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 3\nEngine: 10\nCapital Armor: 8\nDestroyer MP Gun: 3\nMain Guns: 6\n;;;;;;;;;;;;x
ita_design1928_info_desc;Design 1928-Class, Battlecruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 4\nEngine: 7\nCapital Armor: 2\nDestroyer MP Gun: 4\nMain Guns: 4\n;;;;;;;;;;;;x
ita_design1933_info_desc;Design 1933-Class, Battlecruiser\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 8\nCapital Armor: 1\nDestroyer MP Gun: 2\nMain Guns: 1\n;;;;;;;;;;;;x
ita_dantealigh_info_desc;Dante Alighieri-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 0\nEngine: 0\nCapital Armor: 1\nDestroyer MP Gun: 0\nMain Guns: 2\nFast Battleship: No\n;;;;;;;;;;;;x
ita_contedicav_info_desc;Conte di Cavour-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 1\nEngine: 0\nCapital Armor: 1\nDestroyer MP Gun: 0\nMain Guns: 2\nFast Battleship: No\n;;;;;;;;;;;;x
ita_andreadori_info_desc;Andrea Doria-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 1\nEngine: 0\nCapital Armor: 1\nDestroyer MP Gun: 1\nMain Guns: 2\nFast Battleship: No\n;;;;;;;;;;;;x
ita_francescoc_info_desc;Francesco Caracciolo-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 2\nEngine: 5\nCapital Armor: 2\nDestroyer MP Gun: 1\nMain Guns: 4\nFast Battleship: No\n;;;;;;;;;;;;x
ita_contedicav_info_desc;Conte di Cavour (modernized)-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 5\nCapital Armor: 1\nDestroyer MP Gun: 0\nMain Guns: 3\nFast Battleship: Yes\n;;;;;;;;;;;;x
ita_andreadori_info_desc;Andrea Doria (modernized)-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 4\nCapital Armor: 1\nDestroyer MP Gun: 2\nMain Guns: 3\nFast Battleship: Yes\n;;;;;;;;;;;;x
ita_littorio_info_desc;Littorio-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 7\nCapital Armor: 4\nDestroyer MP Gun: 2\nMain Guns: 4\nFast Battleship: Yes\n;;;;;;;;;;;;x
ita_up41_info_desc;UP 41-Class, Battleship\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 9\nCapital Armor: 5\nDestroyer MP Gun: 5\nMain Guns: 5\nFast Battleship: Yes\n;;;;;;;;;;;;x
ita_bonfigliet_info_desc;Bonfiglietti Design-Class, Carrier\n\nFluff text.\n\nTechs needed:\nConstruction material: 4\nEngine: 3\nDeck Armor: 1\nDestroyer MP Gun: 5\n;;;;;;;;;;;;x
ita_gagnottode_info_desc;Gagnotto Design-Class, Carrier\n\nFluff text.\n\nTechs needed:\nConstruction material: 6\nEngine: 3\nDeck Armor: 0\nDestroyer MP Gun: 5\n;;;;;;;;;;;;x
ita_aquila_info_desc;Aquila-Class, Carrier\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 5\nDeck Armor: 2\nDestroyer MP Gun: 8\n;;;;;;;;;;;;x
ita_sparviero_info_desc;Sparviero-Class, Carrier\n\nFluff text.\n\nTechs needed:\nConstruction material: 7\nEngine: 0\nDeck Armor: 3\nDestroyer MP Gun: 9\n;;;;;;;;;;;;x
ita_balilla_info_desc;Balilla-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 0\nEngine: 4\nTorpedoes: 0\nModern Submarine: No\n;;;;;;;;;;;;x
ita_antoniopac_info_desc;Antonio Pacinotti-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 0\nEngine: 2\nTorpedoes: 0\nModern Submarine: No\n;;;;;;;;;;;;x
ita_f_class_info_desc;F-class-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 0\nEngine: 1\nTorpedoes: 0\nModern Submarine: No\n;;;;;;;;;;;;x
ita_n_class_info_desc;N-class-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 1\nEngine: 1\nTorpedoes: 1\nModern Submarine: No\n;;;;;;;;;;;;x
ita_pietromicc_info_desc;Pietro Micca/Andrea Provana-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 1\nEngine: 4\nTorpedoes: 1\nModern Submarine: No\n;;;;;;;;;;;;x
ita_balilla_info_desc;Balilla-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 4\nEngine: 6\nTorpedoes: 4\nModern Submarine: No\n;;;;;;;;;;;;x
ita_goffredoma_info_desc;Goffredo Mameli/Vettor Pisani-Class, Submarine\n\nFluff text.\n\nTechs needed:\nConstruction material: 4\nEngine: 4\nTorpedoes: 4\nModern Submarine: No\n;;;;;;;;;;;;x
