##################################################;;;;;;;;;;;;;;x;
# Generic Tech Names;;;;;;;;;;;;;;x;
##################################################;;;;;;;;;;;;;;x;
KOR_militia_support_weapons_3;Type 92 MG;;;;;;;;;;;;;x
KOR_militia_support_weapons_4;Type 92 HMG;;;;;;;;;;;;;x
KOR_militia_support_weapons_5;Type 96 LMG;;;;;;;;;;;;;x
KOR_militia_support_weapons_6;Type 97 Sniper Rifle;;;;;;;;;;;;;x
KOR_militia_support_weapons_7;Type 99 Sniper Rifle;;;;;;;;;;;;;x
KOR_militia_support_weapons_8;Type 1 HMG;;;;;;;;;;;;;x
KOR_militia_support_weapons_9;Type 5 HMG;;;;;;;;;;;;;x
KOR_militia_support_weapons_10;Type 6 HMG;;;;;;;;;;;;;x
KOR_artillery_6;155mm Gun M1 Long Tom;;;;;;;;;;;;;x
KOR_artillery_8;105mm Howitzer M3;;;;;;;;;;;;;x
KOR_anti_air_guns_8;40mm Bofors AA Gun Model 1948;;;;;;;;;;;;;x
KOR_armored_car_7;M8 Greyhound;;;;;;;;;;;;;x
KOR_tank_destroyer_4;90mm GMC M36 Jackson;;;;;;;;;;;;;x
KOR_truck_engine_1;Hercules JXC;;;;;;;;;;;;;x
KOR_truck_engine_2;Lycoming MODGFC;;;;;;;;;;;;;x
KOR_truck_engine_3;GMC 180;;;;;;;;;;;;;x
KOR_truck_engine_4;Hercules JXD;;;;;;;;;;;;;x
KOR_truck_engine_5;GMC 270;;;;;;;;;;;;;x
KOR_truck_engine_6;Cadillac 42;;;;;;;;;;;;;x
KOR_truck_engine_7;Cadillac 60;;;;;;;;;;;;;x
KOR_tank_engine_1;Liberty V-12;;;;;;;;;;;;;x
KOR_tank_engine_2;Continental W-670;;;;;;;;;;;;;x
KOR_tank_engine_3;Continental R-975 C1;;;;;;;;;;;;;x
KOR_tank_engine_4;Continental R-975 C4;;;;;;;;;;;;;x
KOR_tank_engine_5;Ford GAA;;;;;;;;;;;;;x
KOR_tank_engine_6;Continental AV-1790;;;;;;;;;;;;;x
KOR_tank_armour_1;14mm;;;;;;;;;;;;;x
KOR_tank_armour_2;32mm;;;;;;;;;;;;;x
KOR_tank_armour_3;40mm;;;;;;;;;;;;;x
KOR_tank_armour_4;51mm;;;;;;;;;;;;;x
KOR_tank_armour_5;63mm;;;;;;;;;;;;;x
KOR_tank_armour_6;102mm;;;;;;;;;;;;;x
KOR_const_material_0;Average Nickel-Steel;;;;;;;;;;;;;x
KOR_const_material_1;Betlehem High-Tensile Steel;;;;;;;;;;;;;x
KOR_const_material_2;Carnegie Special Treatment Steel;;;;;;;;;;;;;x
KOR_const_material_3;Carnegie Silicon-Manganese Special Treatment Steel;;;;;;;;;;;;;x
KOR_const_material_4;Carnegie Hardened Special Treatment Steel;;;;;;;;;;;;;x
KOR_const_material_5;Carnegie Homogeneous Special Treatment Steel;;;;;;;;;;;;;x
KOR_const_material_6;Carnegie Non-Cemented Face-Hardened Special Treatment Steel;;;;;;;;;;;;;x
KOR_const_material_7;Carnegie Molybdenum Special Treatment Steel;;;;;;;;;;;;;x
KOR_const_material_8;Carnegie Cemented Face-Hardened Special Treatment Steel;;;;;;;;;;;;;x
KOR_const_material_9;Carnegie Composite Special Treatment Steel;;;;;;;;;;;;;x
KOR_surface_detection_system_1;Vought O2U Corsair;;;;;;;;;;;;;x ;;
KOR_surface_detection_system_2;Curtiss SOC Seagull;;;;;;;;;;;;;x ;;
KOR_surface_detection_system_3;Vought OS2U Kingfisher;;;;;;;;;;;;;x ;;
KOR_surface_detection_system_4;SC Radar / Curtiss SO3C Seamew;;;;;;;;;;;;;x
KOR_surface_detection_system_5;SC-3 Radar / Curtiss SC Seahawk;;;;;;;;;;;;;x
KOR_surface_detection_system_6;SG Radar / Edo OSE-1;;;;;;;;;;;;;x
KOR_smallwarship_asw_1;Depth Charge 600lbs Mark 4;;;;;;;;;;;;;x
KOR_smallwarship_asw_2;Depth Charge 300lbs Mark 6;;;;;;;;;;;;;x
KOR_smallwarship_asw_3;Depth Charge 270lbs Mark 8;;;;;;;;;;;;;x
KOR_smallwarship_asw_4;Depth Charge 200lbs Mark 9;;;;;;;;;;;;;x
KOR_smallwarship_asw_5;Depth Charge 230lbs Mark 11;;;;;;;;;;;;;x
KOR_smallwarship_asw_6;Depth Charge 200lbs Mark 14;;;;;;;;;;;;;x
KOR_smallwarship_asw_7;Depth Charge 295lbs Mark 16;;;;;;;;;;;;;x
KOR_smallwarship_asw_8;Hedgehog Mark 12;;;;;;;;;;;;;x
KOR_smallwarship_asw_9;Hedgehog Mark 16;;;;;;;;;;;;;x
KOR_multi_purpose_guns_0;4 inch Mark 9;;;;;;;;;;;;;x ;;
KOR_multi_purpose_guns_1;3 inch Mark 10;;;;;;;;;;;;;x ;;
KOR_multi_purpose_guns_2;3 inch Mark 22;;;;;;;;;;;;;x ;;
KOR_multi_purpose_guns_3;5 inch Mark 10;;;;;;;;;;;;;x ;;
KOR_multi_purpose_guns_4;3 inch Mark 22 Twin;;;;;;;;;;;;;x ;;
KOR_multi_purpose_guns_5;5 inch Mark 12;;;;;;;;;;;;;x ;;
KOR_multi_purpose_guns_6;3 inch Mark 23;;;;;;;;;;;;;x ;;
KOR_multi_purpose_guns_7;5 inch Mark 16;;;;;;;;;;;;;x ;;
KOR_multi_purpose_guns_8;5 inch Mark 12 Twin;;;;;;;;;;;;;x ;;
KOR_multi_purpose_guns_9;3 inch Mark 26;;;;;;;;;;;;;x ;;
KOR_multi_purpose_guns_10;5 inch Mark 16 Twin;;;;;;;;;;;;;x ;;
KOR_multi_purpose_guns_11;5 inch Mark 42;;;;;;;;;;;;;x ;;
KOR_light_antiaircraft_1;0.50 inch AN/Mark 2 MG;;;;;;;;;;;;;x ;;
KOR_light_antiaircraft_2;1.1 inch Mark 1;;;;;;;;;;;;;x ;;
KOR_light_antiaircraft_3;1.1 inch Mark 2;;;;;;;;;;;;;x ;;
KOR_light_antiaircraft_4;20mm Mark 2;;;;;;;;;;;;;x ;;
KOR_light_antiaircraft_5;20mm Mark 4;;;;;;;;;;;;;x ;;
KOR_light_antiaircraft_6;40mm Mark 1;;;;;;;;;;;;;x ;;
KOR_light_antiaircraft_7;40mm Mark 2;;;;;;;;;;;;;x ;;
KOR_light_antiaircraft_8;40mm Mark 4;;;;;;;;;;;;;x ;;
KOR_destroyer_engine_0;13,500shp Westinghouse Turbines;;;;;;;;;;;;;x
KOR_destroyer_engine_1;17,000shp Westinghouse Turbines;;;;;;;;;;;;;x
KOR_destroyer_engine_2;20,000shp Westinghouse Turbines;;;;;;;;;;;;;x
KOR_destroyer_engine_3;21,400shp Curtis Turbines;;;;;;;;;;;;;x
KOR_destroyer_engine_4;22,500shp Curtis Turbines;;;;;;;;;;;;;x
KOR_destroyer_engine_5;25,000shp General Electric Turbines;;;;;;;;;;;;;x
KOR_destroyer_engine_6;26,000shp Westinghouse Turbines;;;;;;;;;;;;;x
KOR_destroyer_engine_7;30,000shp General Electric Turbines;;;;;;;;;;;;;x
KOR_destroyer_engine_8;32,000shp General Electric Turbines;;;;;;;;;;;;;x
KOR_destroyer_engine_9;34,000shp General Electric Turbines;;;;;;;;;;;;;x
KOR_destroyer_engine_10;36,000shp General Electric Turbines;;;;;;;;;;;;;x
KOR_destroyer_engine_11;40,000shp General Electric Turbines;;;;;;;;;;;;;x
KOR_torpedoes_1;21 inch Mark 10;;;;;;;;;;;;;x ;;
KOR_torpedoes_2;21 inch Mark 11;;;;;;;;;;;;;x ;;
KOR_torpedoes_3;21 inch Mark 12;;;;;;;;;;;;;x ;;
KOR_torpedoes_4;21 inch Mark 14;;;;;;;;;;;;;x ;;
KOR_torpedoes_5;21 inch Mark 15;;;;;;;;;;;;;x ;;
KOR_torpedoes_6;21 inch Mark 16;;;;;;;;;;;;;x ;;
KOR_torpedoes_7;21 inch Mark 17;;;;;;;;;;;;;x ;;
KOR_torpedoes_8;21 inch Mark 18;;;;;;;;;;;;;x ;;
KOR_torpedoes_9;21 inch Mark 23;;;;;;;;;;;;;x ;;
KOR_torpedoes_10;21 inch Mark 26;;;;;;;;;;;;;x ;;
KOR_torpedoes_11;21 inch Mark 27;;;;;;;;;;;;;x ;;
KOR_radio_0;Type 94;;;;;;;;;;;;;x
KOR_radio_1;Type 96 "Tobi";;;;;;;;;;;;;x
KOR_radio_2;Type 99 "Tobi";;;;;;;;;;;;;x
KOR_radio_3;Type 2;;;;;;;;;;;;;x
KOR_radio_4;Type 5;;;;;;;;;;;;;x
KOR_radio_5;BC-348;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
LAT_smallarms_technology_0;Magazine Lee-Metford Rifle;;;;;;;;;;;;;x 
LAT_smallarms_technology_1;Short Magazine Lee-Enfield Rifle Mk I;;;;;;;;;;;;;;x 
LAT_smallarms_technology_2;Short Magazine Lee-Enfield Rifle Mk III;;;;;;;;;;;;;;x 
LAT_smallarms_technology_3;Short Magazine Lee-Enfield Rifle Mk V;;;;;;;;;;;;;;x
LAT_smallarms_technology_4;Short Magazine Lee-Enfield Rifle Mk VI;;;;;;;;;;;;;;x
LAT_smallarms_technology_5;Short Magazine Lee-Enfield Rifle Mk VII;;;;;;;;;;;;;;x
LAT_smallarms_technology_6;Lee-Enfield Rifle No.4 Mk I;;;;;;;;;;;;;;x
LAT_smallarms_technology_7;SVT-40;;;;;;;;;;;;;x
LAT_smallarms_technology_8;PPSh-41;;;;;;;;;;;;;x
LAT_smallarms_technology_9;SKS;;;;;;;;;;;;;x
LAT_smallarms_technology_10;AK-47;;;;;;;;;;;;;x
LAT_support_weapon_technology_0;0.303in Vickers MG;;;;;;;;;;;;;;x
LAT_support_weapon_technology_1;Lewis Automatic Machine Gun;;;;;;;;;;;;;;x
LAT_support_weapon_technology_2;Ordnance SBML 2inch Mortar Mk I;;;;;;;;;;;;;;x
LAT_support_weapon_technology_3;Vickers-Berthier Machine Gun;;;;;;;;;;;;;;x
LAT_support_weapon_technology_4;BESA Machine Gun Mk II;;;;;;;;;;;;;;x
LAT_support_weapon_technology_5;Ordnance SBML 2inch Mortar Mk II;;;;;;;;;;;;;;x
LAT_support_weapon_technology_6;Bren Gun Mk I;;;;;;;;;;;;;;x
LAT_support_weapon_technology_7;7.62mm DS-39;;;;;;;;;;;;;x
LAT_support_weapon_technology_8;7.62mm SG-43 Goryunov;;;;;;;;;;;;;x
LAT_support_weapon_technology_9;12.7mm DShK-44;;;;;;;;;;;;;x
LAT_support_weapon_technology_10;7.62mm RP-46;;;;;;;;;;;;;x
LAT_light_artillery_technology_0;Vickers 1.57inch Trench Mortar;;;;;;;;;;;;;;x
LAT_light_artillery_technology_1;Stoke 3inch Mortar;;;;;;;;;;;;;;x
LAT_light_artillery_technology_2;Stoke 4inch Mortar;;;;;;;;;;;;;;x
LAT_light_artillery_technology_3;Ordnance ML 3inch Mortar Mk II;;;;;;;;;;;;;;x
LAT_light_artillery_technology_4;Ordnance ML 3inch Mortar Mk III;;;;;;;;;;;;;;x
LAT_light_artillery_technology_5;Ordnance ML 3inch Mortar Mk IV;;;;;;;;;;;;;;x
LAT_light_artillery_technology_6;Ordnance ML 3inch Mortar Mk VI;;;;;;;;;;;;;;x
LAT_light_artillery_technology_7;107mm Divisional Gun M1940 M-60;;;;;;;;;;;;;x
LAT_light_artillery_technology_8;76mm Divisional Gun M1942 ZiS-3;;;;;;;;;;;;;x
LAT_light_artillery_technology_9;76mm Battalional Gun M1943 OB-25;;;;;;;;;;;;;x
LAT_light_anti_tank_technology_0;Nitro Express 0.6inch Elephant Gun;;;;;;;;;;;;;;x
LAT_light_anti_tank_technology_1;No.20 Hales Rifle Grenade;;;;;;;;;;;;;;x
LAT_light_anti_tank_technology_2;Boys 0.55in Anti-Tank Rifle;;;;;;;;;;;;;;x
LAT_light_anti_tank_technology_3;No.74 ST Grenade;;;;;;;;;;;;;;x
LAT_light_anti_tank_technology_4;14.5mm PTRD-41;;;;;;;;;;;;;x
LAT_light_anti_tank_technology_5;14.5mm PTRS-41;;;;;;;;;;;;;x
LAT_light_anti_tank_technology_6;RPG-43 HEAT Grenade;;;;;;;;;;;;;x 
LAT_light_anti_tank_technology_7;RPG-6 HEAT Grenade;;;;;;;;;;;;;x
LAT_militia_smallarms_0;Magazine Lee-Metford Rifle;;;;;;;;;;;;;x 
LAT_militia_smallarms_1;Short Magazine Lee-Enfield Rifle Mk I;;;;;;;;;;;;;;x 
LAT_militia_smallarms_2;Short Magazine Lee-Enfield Rifle Mk III;;;;;;;;;;;;;;x 
LAT_militia_smallarms_3;Short Magazine Lee-Enfield Rifle Mk V;;;;;;;;;;;;;;x
LAT_militia_smallarms_4;Short Magazine Lee-Enfield Rifle Mk VI;;;;;;;;;;;;;;x
LAT_militia_smallarms_5;Short Magazine Lee-Enfield Rifle Mk VII;;;;;;;;;;;;;;x
LAT_militia_smallarms_6;Lee-Enfield Rifle No.4 Mk I;;;;;;;;;;;;;;x
LAT_militia_smallarms_7;SVT-40;;;;;;;;;;;;;x
LAT_militia_smallarms_8;PPSh-41;;;;;;;;;;;;;x
LAT_militia_smallarms_9;SKS;;;;;;;;;;;;;x
LAT_militia_smallarms_10;AK-47;;;;;;;;;;;;;x
LAT_militia_support_weapons_0;0.303in Vickers MG;;;;;;;;;;;;;;x
LAT_militia_support_weapons_1;Lewis Automatic Machine Gun;;;;;;;;;;;;;;x
LAT_militia_support_weapons_2;Ordnance SBML 2inch mortar Mk I;;;;;;;;;;;;;;x
LAT_militia_support_weapons_3;Vickers-Berthier Machine Gun;;;;;;;;;;;;;;x
LAT_militia_support_weapons_4;BESA Machine Gun Mk II;;;;;;;;;;;;;;x
LAT_militia_support_weapons_5;Ordnance SBML 2inch mortar Mk II;;;;;;;;;;;;;;x
LAT_militia_support_weapons_6;Bren Gun Mk I;;;;;;;;;;;;;;x
LAT_militia_support_weapons_7;7.62mm DS-39;;;;;;;;;;;;;x
LAT_militia_support_weapons_8;7.62mm SG-43 Goryunov;;;;;;;;;;;;;x
LAT_militia_support_weapons_9;12.7mm DShK-44;;;;;;;;;;;;;x
LAT_militia_support_weapons_10;7.62mm RP-46;;;;;;;;;;;;;x
LAT_anti_air_guns_3;40mm Bofors AA Gun Model 1936;;;;;;;;;;;;;x
LAT_super_heavy_tank_gun_1;37mm Vickers-Terni Gun & 2x 6.5mm Breda 20 MG;;;;;;;;;;;;;x
LAT_super_heavy_tank_gun_2;Cannone da 37/49 Model 35 Gun & 2x 8mm Breda 35 MG;;;;;;;;;;;;;x
LAT_super_heavy_tank_gun_3;Cannone da 47/49 Model 38 Gun & 2x 8mm Breda 38 MG;;;;;;;;;;;;;x
LAT_super_heavy_tank_gun_4;Cannone da 57/49 Model 38 Gun & 2x 8mm Breda 38 MG;;;;;;;;;;;;;x
LAT_super_heavy_tank_gun_5;Cannone da 75/32 Model 40 Gun & 3x 8mm Breda 38 MG;;;;;;;;;;;;;x
LAT_super_heavy_tank_gun_6;Cannone da 90/53 Model 43 Gun & 3x 8mm Breda 46 MG;;;;;;;;;;;;;x
LAT_super_heavy_tank_engine_1;Fiat SPA 6T M37;;;;;;;;;;;;;x
LAT_super_heavy_tank_engine_2;Fiat SPA 8T M38;;;;;;;;;;;;;x
LAT_super_heavy_tank_engine_3;Fiat SPA 15T M40;;;;;;;;;;;;;x
LAT_super_heavy_tank_engine_4;Fiat SPA 25T M42;;;;;;;;;;;;;x
LAT_super_heavy_tank_engine_5;Fiat SPA 35T M43;;;;;;;;;;;;;x
LAT_super_heavy_tank_engine_6;Fiat SPA 50T M47;;;;;;;;;;;;;x
LAT_super_heavy_tank_armour_1;40mm;;;;;;;;;;;;;x
LAT_super_heavy_tank_armour_2;50mm;;;;;;;;;;;;;x
LAT_super_heavy_tank_armour_3;75mm;;;;;;;;;;;;;x
LAT_super_heavy_tank_armour_4;90mm;;;;;;;;;;;;;x
LAT_super_heavy_tank_armour_5;100mm;;;;;;;;;;;;;x
LAT_super_heavy_tank_armour_6;125mm;;;;;;;;;;;;;x
LAT_super_heavy_tank_armour_7;150mm;;;;;;;;;;;;;x
LAT_lighttank_gun_1;0.5in Vickers MG;;;;;;;;;;;;;x
LAT_lighttank_gun_2;0.5in & 0.303in Vickers MG;;;;;;;;;;;;;x
LAT_lighttank_gun_3;15mm & 7.92mm Besa MG;;;;;;;;;;;;;x
LAT_lighttank_gun_4;Ordnance QF 2pdr Gun & 7.92mm Besa MG;;;;;;;;;;;;;x
LAT_lighttank_gun_5;Ordnance QF 6pdr Gun & 2x 7.92mm Besa MG;;;;;;;;;;;;;x
LAT_lighttank_gun_6;Ordnance QF 75mm Gun & 2x 7.92mm Besa MG;;;;;;;;;;;;;x
LAT_lighttank_gun_7;Ordnance QF 17pdr Gun & 2x 7.92mm Besa MG;;;;;;;;;;;;;x
LAT_lighttank_engine_0;Armstrong Siddely Puma;;;;;;;;;;;;;x
LAT_lighttank_engine_1;Meadows EST;;;;;;;;;;;;;x
LAT_lighttank_engine_2;Meadows ESTB;;;;;;;;;;;;;x
LAT_lighttank_engine_3;Meadows MAT;;;;;;;;;;;;;x
LAT_lighttank_engine_4;Bedford Fiat-8;;;;;;;;;;;;;x
LAT_lighttank_engine_5;Bedford Fiat-10;;;;;;;;;;;;;x
LAT_lighttank_engine_6;Bedford Fiat-12;;;;;;;;;;;;;x
LAT_lighttank_engine_7;Leyland O.300;;;;;;;;;;;;;x
LAT_lighttank_armour_1;12mm;;;;;;;;;;;;;x
LAT_lighttank_armour_2;15mm;;;;;;;;;;;;;x
LAT_lighttank_armour_3;20mm;;;;;;;;;;;;;x
LAT_lighttank_armour_4;28mm;;;;;;;;;;;;;x
LAT_lighttank_armour_5;38mm;;;;;;;;;;;;;x
LAT_lighttank_armour_6;45mm;;;;;;;;;;;;;x
LAT_lighttank_armour_7;52mm;;;;;;;;;;;;;x
LAT_tank_gun_1;3.7cm Kanon P.Ú.V. vz.37 & 2x 7.92mm ZB vz.37 MG;;;;;;;;;;;;;x
LAT_tank_gun_2;4.7cm Kanon P.Ú.V. vz.36 & 2x 7.92mm ZB vz.37 MG;;;;;;;;;;;;;x
LAT_tank_gun_3;5.7cm Kanon P.Ú.V. vz.40 & 2x 7.92mm ZB vz.41 MG;;;;;;;;;;;;;x
LAT_tank_gun_4;5.7cm Kanon P.Ú.V. vz.42 & 2x 7.92mm ZB vz.43 MG;;;;;;;;;;;;;x
LAT_tank_gun_5;Ordnance QF 75mm Gun & 2x 7.92mm Besa MG;;;;;;;;;;;;;x
LAT_tank_gun_6;Ordnance 105mm L7 Gun & 0.3in Browning MG;;;;;;;;;;;;;x
LAT_tank_engine_1;Tatra 78;;;;;;;;;;;;;x
LAT_tank_engine_2;Praga TNH;;;;;;;;;;;;;x
LAT_tank_engine_3;Škoda T18/16;;;;;;;;;;;;;x
LAT_tank_engine_4;Škoda T21/20;;;;;;;;;;;;;x
LAT_tank_engine_5;Škoda T23/21;;;;;;;;;;;;;x
LAT_tank_engine_6;Rolls-Royce Meteor;;;;;;;;;;;;;x
LAT_tank_armour_1;15mm;;;;;;;;;;;;;x
LAT_tank_armour_2;32mm;;;;;;;;;;;;;x
LAT_tank_armour_3;40mm;;;;;;;;;;;;;x
LAT_tank_armour_4;50mm;;;;;;;;;;;;;x
LAT_tank_armour_5;60mm;;;;;;;;;;;;;x
LAT_tank_armour_6;102mm;;;;;;;;;;;;;x
LAT_tank_armour_7;152mm;;;;;;;;;;;;;x
LAT_aeroengine_1;Walter Sagitta I-SR;;;;;;;;;;;;;x
LAT_aeroengine_2;Klimov VK-105P;;;;;;;;;;;;;x
LAT_aeroengine_3;Karl Irbitis MI-02;;;;;;;;;;;;;x
LAT_aeroengine_4;Klimov VK-107;;;;;;;;;;;;;x
LAT_aeroengine_5;Shvetsov Ash-82FN;;;;;;;;;;;;;x
LAT_small_fueltank_1;250 Litre Fuel Tank;;;;;;;;;;;;;x ;;
LAT_small_fueltank_2;300 Litre Fuel Tank;;;;;;;;;;;;;x ;;
LAT_small_fueltank_3;350 Litre Fuel Tank;;;;;;;;;;;;;x ;;
LAT_small_fueltank_4;400 Litre Fuel Tank;;;;;;;;;;;;;x ;;
LAT_small_fueltank_5;450 Litre Fuel Tank;;;;;;;;;;;;;x ;;
LAT_small_fueltank_6;500 Litre Fuel Tank;;;;;;;;;;;;;x ;;
LAT_single_engine_aircraft_armament_1;4x 7.9mm Browning MG;;;;;;;;;;;;;x ;;
LAT_single_engine_aircraft_armament_2;2x 20mm ShVAK Cannons & 2x 7.62mm ShKAS MG;;;;;;;;;;;;;x ;;
LAT_single_engine_aircraft_armament_3;2x 20mm ShVAK Cannons & 2x 12.7mm UBS MG;;;;;;;;;;;;;x ;;
LAT_single_engine_aircraft_armament_4;4x 20mm ShVAK Cannons & 4x 12.7mm UBS MG;;;;;;;;;;;;;x ;;
LAT_single_engine_aircraft_armament_5;4x 23mm NS-23 Cannons;;;;;;;;;;;;;x ;;
LAT_single_engine_aircraft_armament_6;37mm NL-37 & 2x 23mm NS-23 Cannons;;;;;;;;;;;;;x ;;
LAT_small_bomb_1;100kg FAB-50 Bombs;;;;;;;;;;;;;x ;;
LAT_small_bomb_2;200kg FAB-100 Bombs;;;;;;;;;;;;;x ;;
LAT_small_bomb_3;300kg FAB-150 Bombs;;;;;;;;;;;;;x ;;
LAT_small_bomb_4;400kg FAB-200 Bombs;;;;;;;;;;;;;x ;;
LAT_small_bomb_5;500kg FAB-250 Bombs;;;;;;;;;;;;;x ;;
LAT_small_bomb_6;750kg FAB-250 Bombs;;;;;;;;;;;;;x ;;
LAT_small_airsearch_radar_1;Zhuk-1;;;;;;;;;;;;;x ;;
LAT_small_airsearch_radar_2;Zhuk-3-III;;;;;;;;;;;;;x ;;
LAT_small_airsearch_radar_3;Zhuk-4-I;;;;;;;;;;;;;x ;;
LAT_small_airsearch_radar_4;Zhuk-6;;;;;;;;;;;;;x ;;
LAT_small_airsearch_radar_5;Zhuk-8;;;;;;;;;;;;;x ;;
LAT_small_navagation_radar_1;Sapfir-1;;;;;;;;;;;;;x ;;
LAT_small_navagation_radar_2;Sapfir-5;;;;;;;;;;;;;x ;;
LAT_small_navagation_radar_3;Sapfir-8;;;;;;;;;;;;;x ;;
LAT_small_navagation_radar_4;KOPYO;;;;;;;;;;;;;x ;;
LAT_small_navagation_radar_5;PSBN-M;;;;;;;;;;;;;x ;;
LAT_drop_tanks_1;75 Litre Drop Tanks;;;;;;;;;;;;;x ;;
LAT_const_material_0;Average Nickel-Steel;;;;;;;;;;;;;x
LAT_const_material_1;Schneider High-Tensile Steel;;;;;;;;;;;;;x
LAT_const_material_2;Schneider Krupp Cemented Steel;;;;;;;;;;;;;x
LAT_const_material_3;Schneider Molybdenum High-Tensile Steel;;;;;;;;;;;;;x
LAT_const_material_4;Schneider Hardened High-Tensile Steel;;;;;;;;;;;;;x
LAT_const_material_5;Schneider Krupp Cemented Face-Hardened Steel;;;;;;;;;;;;;x
LAT_const_material_6;Schneider Non-Cemented Face-Hardened Steel;;;;;;;;;;;;;x
LAT_const_material_7;Schneider Molybdenum Non-Cemented Steel;;;;;;;;;;;;;x
LAT_const_material_8;Schneider Cemented Face-Hardened High-Tensile Steel;;;;;;;;;;;;;x
LAT_const_material_9;Schneider Composite Steel;;;;;;;;;;;;;x
LAT_light_antiaircraft_1;57mm Modéle 1918;;;;;;;;;;;;;x ;;
LAT_light_antiaircraft_2;37mm Modéle 1933;;;;;;;;;;;;;x ;;
LAT_light_antiaircraft_3;37mm Modéle 1935;;;;;;;;;;;;;x ;;
LAT_light_antiaircraft_4;25mm Modéle 1938;;;;;;;;;;;;;x ;;
LAT_light_antiaircraft_5;40mm Modéle 1941;;;;;;;;;;;;;x ;;
LAT_light_antiaircraft_6;40mm Modéle 1943;;;;;;;;;;;;;x ;;
LAT_light_antiaircraft_7;40mm Modéle 1945;;;;;;;;;;;;;x ;;
LAT_light_antiaircraft_8;57mm Modéle 1951;;;;;;;;;;;;;x ;;
LAT_torpedoes_1;45cm M26V Toulon;;;;;;;;;;;;;x ;;
LAT_torpedoes_2;55cm 24V Toulon;;;;;;;;;;;;;x ;;
LAT_torpedoes_3;55cm 24M Toulon;;;;;;;;;;;;;x ;;
LAT_torpedoes_4;55cm 32V St. Tropez;;;;;;;;;;;;;x ;;
LAT_submarine_engine_1;1000bhp Schneider-Carels Engines;;;;;;;;;;;;;x
LAT_submarine_engine_2;1300bhp Sulzer Engines;;;;;;;;;;;;;x
LAT_submarine_airwarningequipment_1;Fut-D;;;;;;;;;;;;;x
LAT_submarine_airwarningequipment_2;Fut-F;;;;;;;;;;;;;x
LAT_submarine_airwarningequipment_3;Fut-N;;;;;;;;;;;;;x
LAT_submarine_airwarningequipment_4;RLK-101 Albatros;;;;;;;;;;;;;x
LAT_submarine_airwarningequipment_5;RLK-105 Albatros;;;;;;;;;;;;;x
LAT_submarine_sonar_1;Fessenden Transducers;;;;;;;;;;;;;x
LAT_submarine_sonar_2;Mars-8;;;;;;;;;;;;;x
LAT_submarine_sonar_3;Merkuriy-4;;;;;;;;;;;;;x
LAT_submarine_sonar_4;Mars-12;;;;;;;;;;;;;x
LAT_submarine_sonar_5;Drakon-129;;;;;;;;;;;;;x
LAT_radio_0;Wireless Set No.2 Radio;;;;;;;;;;;;;x
LAT_radio_1;Wireless Set No.7 Radio;;;;;;;;;;;;;x
LAT_radio_2;Wireless Set No.11 Radio;;;;;;;;;;;;;x
LAT_radio_3;9-RS;;;;;;;;;;;;;x
LAT_radio_4;RSB-F;;;;;;;;;;;;;x
LAT_radio_5;RBM-1;;;;;;;;;;;;;x
;;;;;;;;;;;;;;x
LEB_smallarms_technology_0;Fusil Berthier Modéle 1915;;;;;;;;;;;;;x
LEB_smallarms_technology_1;Fusil Automatique Modele 1917;;;;;;;;;;;;;x
LEB_smallarms_technology_2;Fusil Berthier Modéle 1930;;;;;;;;;;;;;x
LEB_smallarms_technology_3;Fusil Berthier Modéle 1932;;;;;;;;;;;;;x
LEB_smallarms_technology_4;Fusil Berthier Modéle 1934;;;;;;;;;;;;;x
LEB_smallarms_technology_5;Fusil MAS Modéle 1936;;;;;;;;;;;;;x
LEB_smallarms_technology_6;Fusil MAS Modéle 1936 CR37;;;;;;;;;;;;;x
LEB_smallarms_technology_7;Fusil MAS Modéle 1936 CR39;;;;;;;;;;;;;x
LEB_smallarms_technology_10;Fusil MAS Modéle 1936 LG48;;;;;;;;;;;;;x
LEB_support_weapon_technology_0;Mitrailleuse Hotchkiss Modéle 1914;;;;;;;;;;;;;x
LEB_support_weapon_technology_1;Mitrailleuse Hotchkiss Modéle 1922;;;;;;;;;;;;;x
LEB_support_weapon_technology_2;Fusil-Mitrailleur Modéle 1924;;;;;;;;;;;;;x
LEB_support_weapon_technology_3;Fusil-Mitrailleur Modéle 1929;;;;;;;;;;;;;x
LEB_support_weapon_technology_4;Mortier de 81mm Modéle 1931;;;;;;;;;;;;;x
LEB_support_weapon_technology_5;Mortier de 60mm Modéle 1935;;;;;;;;;;;;;x
LEB_support_weapon_technology_6;Pistolet-Mitrailleur MAS Modéle 1938;;;;;;;;;;;;;x
LEB_support_weapon_technology_10;Pistolet-Mitrailleur MAT Modéle 1949;;;;;;;;;;;;;x
LEB_light_artillery_technology_0;Canon d'Infanterie de 37mm Modéle 1916 TRP;;;;;;;;;;;;;x
LEB_light_artillery_technology_1;Canon de 75mm Montagne Modéle 1919 Schneider;;;;;;;;;;;;;x
LEB_light_artillery_technology_2;Canon de 75mm Montagne Modéle 1928 Schneider;;;;;;;;;;;;;x
LEB_light_artillery_technology_3;Canon de 75mm Modéle 1933 Puteaux;;;;;;;;;;;;;x
LEB_light_artillery_technology_4;Canon de 105mm Montagne Modéle 1928 Schneider;;;;;;;;;;;;;x
