##################################################;;;;;;;;;;;;;;x
# Abilities;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
MAX_STRENGTH;Max Strength;Puissance max;Max. Stärke;;Fuerza máxima;;;;;;;;;x
basic_four_engine_airframe_desc;Our experience with twin-engine aircraft design opens up the possibility of even larger aircraft. The large transport plane is able to ferry supplies to remote areas and there may be other possibilities too. ;L'expérience que nous avons acquise au cours de la conception d'avions bimoteurs nous donne la possibilité de construire des avions encore plus gros. Un avion de transport de grande taille est capable d'approvisionner des régions éloignées mais offrira également d'autres opportunités.;Unsere Erfahrungen mit der Entwicklung von zweimotorigen Flugzeugen ermöglicht uns den Bau noch größerer Flugzeuge. Das große Transportflugzeug kann Nachschub in entlegene Gebiete bringen, und vielleicht gibt es noch andere Einsatzmöglichkeiten.;;Nuestra experiencia con el diseño de aviones bimotor abre la posibilidad de crear aviones incluso mayores. El avión de transporte grande es capaz de llevar suministros a zonas remotas, entre otras posibilidades. ;;;;;;;;;x 
basic_strategic_bomber_desc;Aircraft that can carry cargo can carry other things as well. By redesigning cargo aircraft, we can turn these into long-range heavy bombers capable of doing damage to enemy industries. ;Les avions pouvant transporter du fret peuvent également transporter d'autres choses. Nous pouvons reconvertir les avions-cargo et les transformer en bombardiers stratégiques longue portée capables d'endommager les industries ennemies.;Flugzeuge, die Fracht transportieren können, kann man auch mit anderen Dingen beladen. Wir könnten unsere Transportflugzeuge zu strategischen Langstreckenbombern weiterentwickeln, um mit ihnen feindliche Industrieanlagen  zu bombardieren.;;Los aviones que pueden transportar mercancías también pueden llevar otras cosas. Si rediseñamos los aviones de transporte, podremos convertirlos en bombarderos estratégicos de largo alcance, capaces de infligir daños a las industrias enemigas. ;;;;;;;;;x 
aeroengine_desc;Further refinements to our aircraft engines allow even greater speeds from our aircraft,although these new engine will consume more fuel and reduce our range.  ;Perfectionner davantage les moteurs pourra augmenter la vitesse de nos avions. Cependant, le nouveau moteur consommera plus de carburant et réduira notre rayon d'action. ;Durch weitere Verbesserungen unserer Flugzeugmotoren könnten wir unsere Flugzeuge noch schneller machen. Diese neue Motoren würden unsere Reichweite jedoch durch höheren Treibstoffverbrauch reduzieren.;;Un refinado posterior de los motores de nuestros aviones permite alcanzar velocidades mayores si cabe. Si bien estos nuevos motores consumirán más y tendrán menos autonomía.  ;;;;;;;;;x 
small_fueltank_desc;By improving fuel tank design, we can increase the amount of fuel our light aircraft can carry. This will improve range, but will also make the plane more vulnerable in combat. ;En améliorant la conception du réservoir, nous pouvons augmenter la quantité de carburant que nos avions légers peuvent transporter. Ceci augmentera le rayon d'action de l'avion mais le rendra plus vulnérable pendant le combat.;Die Verbesserung des Treibstofftankdesigns würde die maximale Treibstoffmenge erhöhen, die unsere einmotorigen Flugzeuge mitführen können. Dadurch würde sich die Reichweite der Flugzeuge, jedoch ebenso ihre Verwundbarkeit erhöhen.;;Si mejoramos el diseño del tanque de combustible, podremos aumentar la cantidad de combustible que pueden llevar nuestros aviones ligeros. Esto mejorará la autonomía, pero hará que el avión sea más vulnerable en combate. ;;;;;;;;;x 
single_engine_airframe_desc;Airframe development allows us to improve the protection of our light aircraft, partly through the positioning of vulnerable components and partly by adding more armour. ;Le développement de la cellule nous permet d'améliorer la défense de nos avions légers de deux manières : d'une part grâce à l'agencement des composants fragiles et d'autre part grâce à l'ajout d'un blindage supplémentaire.  ;Die Flugwerkentwicklung würde uns die Verbesserung des Schutzes unserer einmotorigen Flugzeuge ermöglichen. Dies würde sowohl durch die Verlegung verwundbarer Komponenten als auch durch die Montage zusätzlicher Panzerung geschehen.;;El desarrollo de los armazones nos permite aumentar la protección de nuestros aviones ligeros. En parte por el posicionamiento de los componentes vulnerables y en parte por añadir más blindaje. ;;;;;;;;;x 
single_engine_aircraft_armament_desc;The redevelopment of machine guns and cannon to be mounted on our light aircraft allows them to shoot back at enemies. However it also permits them a ground attack role, because they can strafe enemies. ;Reconvertir les mitrailleuses et les canons pour qu'ils soient installés sur nos avions légers donnera la possibilité à ceux-ci de riposter face aux ennemis. Mais cela améliore également leur performance lorsqu'une mission d'attaque au sol leur est confiée étant donné qu'ils peuvent tirer en rase-mottes sur les ennemis.;Die Neuentwicklung von Maschinengewehren und Kanonen für den Einsatz in unseren einmotorigen Flugzeugen ermöglicht unseren Flugzeugen, den gegnerischen Beschuss zu erwidern. Außerdem erhöht dies ihre Bodenkampffähigkeiten, da sie feindliche Bodentruppen unter Beschuss nehmen könnten.;;El rediseño de las ametralladoras y los cañones montables en nuestros aviones ligeros permite que devuelvan el fuego enemigo. Aun así, también mejora su capacidad de ataque contra objetivos terrestres.  ;;;;;;;;;x 
medium_fueltank_desc;By improving fuel tank design, we can increase the amount of fuel our medium aircraft can carry. This will improve range, but it also makes the plane more vulnerable in combat. ;En améliorant la conception du réservoir, nous pouvons augmenter la quantité de carburant que nos avions moyens peuvent transporter. Ceci augmentera le rayon d'action de l'avion mais le rendra plus vulnérable pendant le combat.;Die Verbesserung des Treibstofftankdesigns würde die maximale Treibstoffmenge erhöhen, die unsere mittleren Flugzeuge mitführen können. Dadurch würde sich die Reichweite der Flugzeuge, jedoch ebenso ihre Verwundbarkeit erhöhen.;;Si mejoramos el diseño del tanque de combustible, podremos aumentar la cantidad de combustible que pueden llevar nuestros aviones medios. Esto mejorará la autonomía, pero hará que el avión sea más vulnerable en combate. ;;;;;;;;;x 
twin_engine_airframe_desc;Airframe development allows us to improve the protection of our medium aircraft, partly through the positioning of vulnerable components and partly by adding more armour.  ;Le développement de la cellule nous permet d'améliorer la défense de nos avions moyens de deux manières : d'une part grâce à l'agencement des composants fragiles et d'autre part grâce à l'ajout d'un blindage supplémentaire.  ;Die Flugwerkentwicklung würde uns die Verbesserung des Schutzes unserer mittleren Flugzeuge ermöglichen. Dies würde sowohl durch die Verlegung verwundbarer Komponenten als auch durch die Montage zusätzlicher Panzerung geschehen.;;El desarrollo de los armazones nos permite aumentar la protección de nuestros aviones medios. En parte por el posicionamiento de los componentes vulnerables y en parte por añadir más blindaje.  ;;;;;;;;;x 
air_launched_torpedo_desc;By developing air-launched anti-shipping weapons like air-launched torpedos and depth charges, we can improve the ability of our naval aviation to attack enemy shipping. ;En développant des armes antinavires pour avion, nous pouvons améliorer la performance de notre aviation navale lorsqu'elle attaque des navires ennemis.;Durch die Entwicklung luftgestützter Antischiffswaffen könnten wir die Angriffseffizienz unserer Marineflieger auf feindliche Schiffe erhöhen.;;Si desarrollamos armas antibuque aéreas, mejoraremos la capacidad de nuestras aviación naval de atacar buques enemigos. ;;;;;;;;;x 
small_bomb_desc;Development of small bombs improves the ability of our light aircraft to hit and damage hardened targets.  ;Le développement de bombes légères augmente les chances de nos avions légers d'atteindre et d'endommager les cibles renforcées.  ;Die Entwicklung kleiner Bomben würde die Fähigkeit unserer einmotorigen Flugzeuge zum Treffen und Beschädigen gepanzerter Ziele verbessern.;;El desarrollo de bombas pequeñas mejora la capacidad de nuestros aviones para alcanzar y dañar objetivos protegidos.  ;;;;;;;;;x 
twin_engine_aircraft_armament_desc;The redevelopment of machine guns and cannon to be mounted on our medium aircraft allows them to shoot back at enemies. Furthermore, it also improves their ground-attack role, because they can strafe enemies.;Reconvertir les mitrailleuses et les canons pour qu'ils soient installés sur nos avions moyens donnera la possibilité à ceux-ci de riposter face aux ennemis. Mais cela améliore également leur performance lorsqu'une mission d'attaque au sol leur est confiée étant donné qu'ils peuvent tirer en rase-mottes sur les ennemis.;Die Neuentwicklung von Maschinengewehren und Kanonen für den Einsatz in unseren mittleren Flugzeugen ermöglicht unseren Flugzeugen, den gegnerischen Beschuss zu erwidern. Außerdem erhöht dies ihre Bodenkampffähigkeiten, da sie feindliche Bodentruppen unter Beschuss nehmen könnten.;;El rediseño de las ametralladoras y los cañones montables en nuestros aviones medios permite que devuelvan el fuego enemigo. Aun así, también mejora su capacidad de ataque contra objetivos terrestres.;;;;;;;;;x 
medium_bomb_desc;Development of medium bombs improves the ability of our medium aircraft to hit and damage hardened targets. ;Le développement de bombes moyennes augmente les chances de nos avions moyens d'atteindre et d'endommager les cibles renforcées.  ;Die Entwicklung mittlerer Bomben würde die Fähigkeit unserer mittleren Bomber zum Treffen und Beschädigen gepanzerter Ziele verbessern.;;El desarrollo de bombas pequeñas mejora la capacidad de nuestros aviones medios para alcanzar y dañar objetivos protegidos. ;;;;;;;;;x 
large_fueltank_desc;By improving fuel tank design we can increase the amount of fuel our large aircraft can carry. This will improve range, but it also makes the plane more vulnerable in combat. ;En améliorant la conception du réservoir, nous pouvons augmenter la quantité de carburant que nos avions lourds peuvent transporter. Ceci augmentera le rayon d'action de l'avion mais le rendra plus vulnérable pendant le combat.;Die Verbesserung des Treibstofftankdesigns würde die maximale Treibstoffmenge erhöhen, die unsere schweren Flugzeuge mitführen können. Dadurch würde sich die Reichweite der Flugzeuge, jedoch ebenso ihre Verwundbarkeit erhöhen.;;Si mejoramos el diseño del tanque de combustible, podremos aumentar la cantidad de combustible que pueden llevar nuestros aviones grandes. Esto mejorará la autonomía, pero hará que el avión sea más vulnerable en combate. ;;;;;;;;;x 
four_engine_airframe_desc;Airframe development allows us to both improve the protection of our large aircraft, partly through the positioning of vulnerable components and partly by adding more armour.  ;Le développement de la cellule nous permet d'améliorer la défense de nos avions lourds de deux manières : d'une part grâce à l'agencement des composants fragiles et d'autre part grâce à l'ajout d'un blindage supplémentaire.  ;Die Flugwerkentwicklung würde uns die Verbesserung des Schutzes unserer schweren Flugzeuge ermöglichen. Dies würde sowohl durch die Verlegung verwundbarer Komponenten als auch durch die Montage zusätzlicher Panzerung geschehen.;;El desarrollo de los armazones nos permite aumentar la protección de nuestros aviones grandes. En parte por el posicionamiento de los componentes vulnerables y en parte por añadir más blindaje.  ;;;;;;;;;x 
strategic_bomber_armament_desc;The redevelopment of machine guns and cannon to be mounted on our heavy bombers allows us to shoot back at enemies, making it a riskier proposition for enemy fighters to attack us.;Reconvertir les mitrailleuses et les canons pour qu'ils soient installés sur nos bombardiers stratégiques donnera la possibilité à ceux-ci de riposter face aux ennemis. Le bombardier stratégique sera ainsi une option d'attaque plus risquée pour les ennemis.;Die Neuentwicklung von Maschinengewehren und Kanonen für den Einsatz in unseren strategischen Bombern ermöglicht unseren Flugzeugen, den gegnerischen Beschuss zu erwidern. Außerdem wird es für feindliche Jäger riskanter, sich den Bombern zu nähern.;;El rediseño de las ametralladoras y los cañones montables en nuestros bombarderos estratégicos permite que devuelvan el fuego enemigo. Convirtiéndolos en un objetivo más arriesgado para los cazas enemigos.;;;;;;;;;x 
cargo_hold_desc;Improvements to our aircraft design allow our transport aircraft to carry more equipment and supplies. ;Nos avions de transport pourront transporter plus d'équipement et de ravitaillement si nous améliorons leur conception.;Verbesserungen am Transportflugzeugdesign würden die max. Traglast für Ausrüstungen und Nachschub unserer Transportflugzeuge erhöhen.;;Las mejoras en el diseño de nuestros aviones permite que nuestras transportes aéreos transporten más equipo y suministros. ;;;;;;;;;x 
large_bomb_desc;Improvements in bomb design allow our heavy bombers to inflict yet greater destruction on strategic targets. ;Améliorer la conception de nos bombes permettra à nos bombardiers stratégiques d'être encore plus dévastateurs face aux cibles stratégiques. ;Verbesserungen am Bomberdesign würden die max. Bombenlast unserer strategischen Bomber erhöhen und so ihr Zerstörungspotential von strategischen Zielen verbessern.;;Las mejoras en los diseños de nuestras bombas permiten que nuestros bombarderos inflijan más daño si cabe a los objetivos estratégicos. ;;;;;;;;;x 
advanced_aircraft_design_desc;Our aircraft designs are based on principles that were true during World War I. However, technology has advanced and refinements in aircraft design will allow us incorporate these into our aircraft. ;Nos conceptions d'avions sont basées sur des principes qui étaient vrais lors de la première guerre mondiale. Cependant, la technologie a évolué et perfectionner nos conceptions d'avions nous permettra d'intégrer ces évolutions dans nos avions.;Unsere Flugzeugdesigns basieren auf Prinzipien, die zu Zeiten des 1. Weltkriegs galten. Mittlerweile gibt es jedoch modernere Technologien und kleinere Änderungen an unseren Flugzeugsdesigns würden uns ermöglichen, diese Technologien in unsere Flugzeuge zu integrieren.;;Nuestros diseños de aviación se basan en los principios aplicados en la Primera Guerra Mundial. Sin embargo, la tecnología ha avanzado y el refinado de los diseños aeronáuticos nos permitirán incorporar dichos avances a nuestra aviación. ;;;;;;;;;x 
small_airsearch_radar_desc;Air search radars improve the ability for our light aircraft to find the enemy.  ;Les radars de recherche aérienne augmentent les chances de nos avions légers de localiser l'ennemi.  ;Luftortungsradars würden die Fähigkeiten unserer einmotorigen Flugzeuge verbessern, den Feind aufzuspüren.;;Los radares aéreos mejoran la habilidad de nuestros aviones ligeros para detectar enemigos.  ;;;;;;;;;x 
medium_airsearch_radar_desc;Air search radars improve the ability for our medium aircraft to find the enemy. ;Les radars de recherche aérienne augmentent les chances de nos avions moyens de localiser l'ennemi.  ;Luftortungsradars würden die Fähigkeiten unserer zweimotorigen Flugzeuge verbessern, den Feind aufzuspüren.;;Los radares aéreos mejoran la habilidad de nuestros aviones medios para detectar enemigos.  ;;;;;;;;;x 
large_airsearch_radar_desc;Air search radars improve the ability for our large aircraft to find the enemy.  ;Les radars de recherche aérienne augmentent les chances de nos avions lourds de localiser l'ennemi.  ;Luftortungsradars würden die Fähigkeiten unserer schweren Flugzeuge verbessern, den Feind aufzuspüren.;;Los radares aéreos mejoran la habilidad de nuestros aviones grandes para detectar enemigos.  ;;;;;;;;;x 
small_navagation_radar_desc;Navigation Radars improve the ability for our light aircraft to know where they are. This allows them to maintain formations better and improves their ability to attack and defend. ;Les radars de navigation augmentent les chances de nos avions légers de connaître leur emplacement. Ceci leur permettra de rester en formation et améliore leurs capacités dans le domaine de l'attaque et de la défense.;Navigationsradars würden die Fähigkeiten unserer einmotorigen Flugzeuge verbessern, ihre Position zu ermitteln. Dadurch könnten sie ihre Formationen leichter beibehalten, was sehr nützlich für Angriff und Verteidigung ist. ;;Los radares de navegación mejoran la habilidad de nuestros aviones ligeros para saber dónde están. Esto permite mantener formaciones, lo cual mejora su habilidad de ataque y defensa. ;;;;;;;;;x 
medium_navagation_radar_desc;Navigation Radars improve the ability for our medium aircraft to know where they are. This allows them to maintain formations better and improves their ability to attack and defend. ;Les radars de navigation augmentent les chances de nos avions moyens de connaître leur emplacement. Ceci leur permettra de rester en formation et améliore leurs capacités dans le domaine de l'attaque et de la défense.;Navigationsradars würden die Fähigkeiten unserer zweimotorigen Flugzeuge verbessern, ihre Position zu ermitteln. Dadurch könnten sie ihre Formationen leichter beibehalten, was sehr nützlich für Angriff und Verteidigung ist. ;;Los radares de navegación mejoran la habilidad de nuestros aviones medios para saber dónde están. Esto permite mantener formaciones, lo cual mejora su habilidad de ataque y defensa. ;;;;;;;;;x 
large_navagation_radar_desc;Navigation Radars improve the ability for our large aircraft to know where they are. This allows them to maintain formations better and improves their ability to attack and defend. ;Les radars de navigation augmentent les chances de nos avions lourds de connaître leur emplacement. Ceci leur permettra de rester en formation et améliore leurs capacités dans le domaine de l'attaque et de la défense.;Navigationsradars würden die Fähigkeiten unserer schweren Flugzeuge verbessern, ihre Position zu ermitteln. Dadurch könnten sie ihre Formationen leichter beibehalten, was sehr nützlich für Angriff und Verteidigung ist. ;;Los radares de navegación mejoran la habilidad de nuestros aviones grandes para saber dónde están. Esto permite mantener formaciones, lo cual mejora su habilidad de ataque y defensa. ;;;;;;;;;x ;,
rocket_interceptor_tech_desc;Rocket interceptors are our first foray into jet powered aircraft. Although the technology itself will prove a dead end, valuable practical experience can be gained from it. ;Les intercepteurs fusée constituent notre première tentative dans le domaine de l'avion alimenté par un réacteur. Bien que cette technologie en elle-même nous conduira à une impasse, nous pouvons en dégager une précieuse expérience pratique.;Raketenabfangjäger sind unsere ersten Versuche mit Strahltriebwerkflugzeugen. Obwohl die Technologie an sich in einer Sackgasse enden würde, könnten wir dadurch wertvolle Erkenntnisse erlangen.;;Los interceptores cohete son nuestra primera incursión en la aviación a reacción. Si bien la propia investigación acabará en un callejón sin salida, se podrá obtener una valiosa y práctica experiencia. ;;;;;;;;;x ;
drop_tanks_desc;Adding external fuel tanks that are dropped during flight can dramatically increase the range of our fighter and light bomber. ;Ajouter des réservoirs externes pouvant être largués pendant le vol à nos chasseurs et à nos avions de soutien aérien rapproché peut augmenter leur rayon d'action de manière significative.;Die Entwicklung von externen Treibstofftanks, die während des Flugs abgeworfen werden können, würde die Reichweite unserer Jäger und Schlachtflugzeuge enorm steigern. ;;Si añadimos tanques de combustible que puedan soltarse en vuelo, aumentaremos dramáticamente la autonomía de nuestros cazas y de nuestros aviones de apoyo aéreo de proximidad. ;;;;;;;;;x ;,
jet_engine_desc;The jet engine is a high-powered engine that allows our aircraft speeds not before considered possible. However these engines are thirsty for fuel and consequently their operating range will suffer. ;Le réacteur est un moteur de forte puissance permettant d'augmenter la vitesse de nos avions jusqu'à atteindre une vitesse inenvisageable jusqu'ici. Cependant, ces moteurs sont gourmands et cela affectera notre rayon d'action.;Das Strahltriebwerk ist ein Hochleistungstriebwerk, dass unsere Flugzeuge auf vorher unvorstellbare Geschwindigkeiten beschleunigen würde. Der Treibstoffverbrauch dieser Triebwerke ist jedoch sehr hoch, was sich negativ auf die unsere Reichweite auswirken würde.;;El motor a reacción es un motor de alta potencia que permite velocidades aéreas antes consideradas imposibles. No obstante, estos motores consumen mucho y la autonomía se resiente. ;;;;;;;;;x ;,
escort_fighter_drop_tanks;Escort Fighter Drop Tanks;;;;;;;;;;;;;;x,
escort_fighter_development;Escort Fighter Development;;;;;;;;;;;;;;x,
escort_fighter_armament;Escort Fighter;;;;;;;;;;;;;;x,
synthetic_oil_development;Synthetic Oil Plants;;;;;;;;;;;;;;x,
motorized_support_brigades;Motorized Support Brigades;;;;;;;;;;;;;;x,
escort_fighter_drop_tanks_desc;By adopting the drop tanks used by our fighters, we could gain a much needed range increment for our escort fighters, so we could use our bombers in regions farther away.;;;;;;;;;;;;;;x,
escort_fighter_development_desc;Our bombers are being destroyed too easily. We need to protect them. Our fighters can't defend them, because of their inferior operating range. We need to develop new fighters, that are capable of fighting off interceptors, but have a long enough range to escort our bombers on their mission.;;;;;;;;;;;;;;x,
escort_fighter_armament_desc;By improving the armament of our escort fighters, we can ensure that our bombers are kept out of harm's way.;;;;;;;;;;;;;;x,
synthetic_oil_development_desc;Crude Oil is the basis of every fuel we use. If we lack the capacity to produce it domestically and can't get enough through trade, we can try and syinthetize it from other energy sources.;;;;;;;;;;;;;;x,
motorized_support_brigades_desc;Formerly, our support brigades (AA, AT, Art, R-Art) used horses to tow their artillery pieces, but horses are slow and fragile, compared to trucks. We could improve the speed of said support attachments if we developed the necessary trucks for them to use.;;;;;;;;;;;;;;x,
##################################################;;;;;;;;;;;;;;x ;,
# Industry Techs;;;;;;;;;;;;;;x ;,
##################################################;;;;;;;;;;;;;;x ;,
combat_medicine;First Aid;Premiers soins;Erste Hilfe;;Primeros auxilios;;;;;;;;;;x,
first_aid;Combat Medicine;Médecine militaire;Sanitätstruppe;;Medicina de combate;;;;;;;;;;x,
agriculture;Agriculture;Agriculture;Landwirtschaft;;Agricultura;;;;;;;;;x ;x,
industral_production;Industrial Production;Production industrielle;Industrieproduktion;;Producción industrial;;;;;;;;;x ;x,
industral_efficiency;Industrial Efficiency;Efficacité industrielle;Industrie-Effizienz;;Eficacia industrial;;;;;;;;;x ;x,
oil_to_coal_conversion;Coal to Oil Conversion;Conversion du charbon en pétrole;Konvertierung Kohle zu Öl;;Conversión de carbón a combustible;;;;;;;;;x ;x,
supply_production;Supply Production;Production de ravitaillement;Nachschubproduktion;;Producción de suministros;;;;;;;;;x ;x,
heavy_aa_guns;Heavy AA guns;Canons lourds AA;Schwere Flugabwehrgeschütze;;Baterías antiaéreas pesadas;;;;;;;;;x ;x,
electronic_mechanical_egineering;Electronic and Mechanical Engineering;Génie mécanique et électronique;Elektrotechnik und Maschinenbau;;Ingeniería electrónica y mecánica;;;;;;;;;x ;x,
radio_technology;Radios;Radios;Funkgeräte;;Radios;;;;;;;;;;x ;x
radio_detection_equipment;Radio Detection Equipment;Équipement de détection radio;Funkabhörtechnik;;Equipo de detección de radiaciones;;;;;;;;;x ;x
radio;Combat Radios;Radios;Funkgeräte;;Radios;;;;;;;;;x ;x
radar;Radar;Radar;Radar;;Radar;;;;;;;;;x ;x
census_tabulation_machine;Census Tabulation Machine;Machine de class. des données de recensement;Zensustabellierungsmaschine;;Tabulador para censos;;;;;;;;;x ;x
mechnical_computing_machine;Mechanical Computing Machine;Machine à calculer mécanique;Mechanische Datenverarbeitung;;Computadora mecánica;;;;;;;;;x ;x
electronic_computing_machine;Electronic Computing Machine;Machine à calculer électronique;Elektronische Datenverarbeitung;;Computadora electrónica;;;;;;;;;x ;x
decryption_machine;Decryption Machine;Machine de décryptage;Dekodierungsmaschine;;Máquina descifradora;;;;;;;;;x ;x
encryption_machine;Encryption Machine;Machine de cryptage;Kodierungsmaschine;;Máquina de cifrado;;;;;;;;;x ;x
construction_engineering;Construction Engineering;Génie du bâtiment;Bauingenieurwesen;;Ingeniería de construcción;;;;;;;;;x ;x
advanced_construction_engineering;Advanced Construction Engineering;Génie du bâtiment amélioré;Modernes Bauingenieurwesen;;Ingeniería de construcción avanzada;;;;;;;;;x ;x
rocket_tests;Rocket Tests;Essais de fusées;Raketentests;;Pruebas de cohetes;;;;;;;;;x ;x
rocket_engine;Rocket Engine;Moteur de fusée;Raketentriebwerk;;Motor de cohete;;;;;;;;;x ;x
theorical_jet_engine;Theoretical Jet Engine;Théorie du réacteur;Theoretisches Strahltriebwerk;;Motor a reacción teórico;;;;;;;;;x ;x
atomic_research;Atomic Research;Recherche atomique;Atomforschung;;Investig. atómica;;;;;;;;;x ;x
nuclear_research;Nuclear Research;Recherche nucléaire;Atomwaffenforschung;;Investig. nuclear;;;;;;;;;x ;x
isotope_seperation;Isotope Separation;Séparation des isotopes;Kernspaltung;;Separación isótopos;;;;;;;;;x ;x,,,
civil_nuclear_research;Civil Nuclear Research;Recherche nucléaire civile;Zivile Atomforschung;;Investigación nuclear civil;;;;;;;;;x ;x,,,
oil_refinning;Oil Refining;Raffinage du pétrole;Erdölraffinierung;;Refinado de petróleo;;;;;;;;;x ;x,,,
steel_production;Steel Production;Production d'acier;Stahlproduktion;;Producción acero;;;;;;;;;x ;x,,,
raremetal_refinning_techniques;Rare Materials Refining Techniques;Techniques de raffinage de matériaux rares;Raffinierung seltener Materialien;;Técnicas de refinado de materiales raros;;;;;;;;;x ;x,,,
coal_processing_technologies;Coal Processing Technologies;Techniques de traitement du charbon;Kohle-Verarbeitungstechnologien;;Técnicas de tratamiento del carbón;;;;;;;;;x ;x,,,
education;Education;Éducation;Bildung;;Educación;;;;;;;;;x ;x,,,
supply_transportation;Supply Transportation;Transport de ravitaillement;Nachschubtransport;;Transporte de suministros;;;;;;;;;x ;x,,,
supply_organisation;Supply Organisation;Organisation du ravitaillement;Nachschuborganisation;;Organización de suministros;;;;;;;;;x ;x,,,
civil_defence;Repair Workshops;Défense civile;Zivilschutz;;Defensa civil;;;;;;;;;x ;x,,,
combat_medicine_desc;Combat Medics use bandages and morphine to stabilize the condition of the wounded. By improving our medical equipment, we can keep more of them alive while they get back to the Aid Stations.;Dans des conditions hostiles, nous perdrons toujours quelques hommes à cause de l'environnement ou des blessures légères. En améliorant les premiers soins et les procédures médicales élémentaires, nous serons en mesure de réduire le taux d'attrition qui les affecte.;In unwirtlichen Kampfschauplätzen werden wir immer einige Soldaten durch Umwelteinflüsse und kleinere Verletzungen verlieren. Durch die Verbesserung der grundlegenden medizinischen Erstversorgungsmaßnahmen für unsere Soldaten könnten wir ihre Verlustquote reduzieren.;;En condiciones hostiles siempre perderemos algunos hombres debido al entorno y a las heridas leves. Si mejoramos los procedimientos básicos médicos y de primeros auxilios, podremos reducir nuestra tasa de desgaste. ;;;;;;;;;x;,,
first_aid_desc;Casualties due to enviromental effects (trench foot, malaria, etc.) can be reduced or in some cases prevented by the use of the right Combat Medicine. Improving that will help us keep atrition low in hostile areas.;Les pertes humaines sont l'une des conséquences tragiques de la guerre. En développant les techniques et l'équipement employés par la médecine militaire, nous devrions être en mesure de porter secours à de nombreuses troupes blessées pour leur permettre de retourner sur le front.;Der Verlust von Menschenleben ist eine tragische Konsequenz des Krieges. Durch die Entwicklung von medizinischen Erstversorgungsmaßnahmen unter Gefechtsbedingungen und speziellen Ausrüstungen sollten wir in der Lage sein, viele verwundete Soldaten zu retten und schließlich an die Front zurückzuführen.;;Las bajas son una trágica consecuencia de la guerra. No obstante, con el desarrollo de las técnicas de medicina de combate, deberíamos poder ayudar a muchos heridos que, con el tiempo, podrían regresar al frente.;;;;;;;;;x;
agriculture_desc;An army marches on its stomach. If we aim to improve fertilisers, farm equipment and agricultural policies, we should be able to make more use of our arable land. This will allow us to put more men into our forces.;Une armée ne peut pas se déplacer avec l'estomac dans les talons. Si nous améliorons les engrais, l'équipement et les réglementations agricoles, nous devrions être en mesure de mieux exploiter nos terres arables. Ceci nous permettra de grossir les rangs de nos armées.;Eine marschierende Armee muss verpflegt werden. Würden wir unsere Düngermittel, unser landwirtschaftliches Gerät und unsere Agrarpolitik verbessern, sollten wir die Erträge unseres Ackerlandes noch steigern können. Dadurch wiederum könnten wir noch mehr Soldaten rekrutieren.;;El avance de un ejército depende de su estómago. Si nos centramos en mejorar los fertilizantes, el material de granja y las políticas agrícolas, deberíamos poder hacer un mayor uso de nuestros terrenos cultivables. Esto nos permitirá alimentar los ejércitos con más hombres.;;;;;;;;;x ;,
industral_production_desc;We are dependent on our industry to produce the supplies, weapons and equipment needed for our troops. If we send teams to help our factories, then we will be able to make them more efficient. This will raise our industrial capacity and allow us to produce more supplies and units.;Nous dépendons de notre industrie pour produire le ravitaillement, les armes et l'équipement nécessaire à nos troupes. Si nous envoyons des équipes pour aider nos usines, nous pourrons les rendre plus efficaces. Ceci augmentera notre capacité industrielle et nous donnera la possibilité de produire plus de ravitaillement et d'unités.;Wir hängen zur Produktion von Waffennachschub und Ausrüstungen für unsere Truppen von unserer Industrie ab. Wenn wir Arbeitstrupps in unsere Fabriken schicken würden, könnten wir deren Effizienz steigern. Dadurch würde unsere Industriekapazität steigen, was uns die Produktion zusätzlicher Einheiten und Nachschublieferungen ermöglichen würde.;;Dependemos de nuestra industria para producir los suministros, las armas y el equipo necesario para las tropas. Si enviamos equipos para ayudar en nuestras fábricas, podremos hacerlas más eficientes. Esto aumentará nuestra capacidad industrial y nos permitirá producir más suministros y unidades.;;;;;;;;;x ;,
industral_efficiency_desc;Automation and mass production are vital to our war industry. We cannot produce weapons efficiently enough by making them one at a time. By researching ways to mass produce weapons, we will be able to produce more weapons.;L'automatisation et la production de masse sont essentielles à notre industrie de guerre. Nous ne pouvons pas produire des armes suffisamment efficacement si nous les produisons à l'unité. En recherchant des procédés permettant d'améliorer la production d'armes en masse, nous pourrons produire plus d'armes.;Atomisierung und Massenproduktion sind für unsere Kriegsindustrie unerlässlich. Waffen Stück für Stück zu produzieren ist nicht effizient genug. Durch die Erforschung zur Massenproduktion von Waffen wären wir auch in der Lage, noch mehr Waffen herzustellen.;;La diseminación y la producción en cadena son esenciales para nuestra economía de guerra. No podemos producir armas eficazmente si las hacemos de una en una. Si investigamos formas de producir armas en cadena, podremos fabricar más.;;;;;;;;;x ;,,
