##################################################;;;;;;;;;;;;;;x
# Regions ;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
urals_region;Urals;Urals;Urals;Urals;Urals;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bohemia_and_moravia;Bohemia-Moravia;Bohême-Moravie;;Böhmen und Mähren;Bohemia y Moravia;;;;;;;;;x
southern_slovakia;Southern Slovakia;Sud de la Slovaquie;;Südslowakei;El sur de Eslovaquia;;;;;;;;;x
bohemia;Bohemia;Bohême;;Böhmen;Bohemia;;;;;;;;;x
moravia;Moravia;Moravie;;Mähren;Moravia;;;;;;;;;x
silesia;Czech Silesia;Silésie tchèque;;Tschechisch-Schlesien;Silesia Checa;;;;;;;;;x
slovakia;Slovakia;Slovaquie;;Slowakei;Eslovaquia;;;;;;;;;x
subcarpathian_ruthenia;Subcarpathian Ruthenia;Ruthénie subcarpathique;;Karpatoruthenien;Rutenia Subcarpatiana;;;;;;;;;x
finland_ahvenanmaa;Åland Islands;Åland;;Åland;Åland;;;;;;;;;x
finland_etela_kannas;Etelä-Kannas;Etelä-Kannas;Etelä-Kannas;Etelä-Kannas;Etelä-Kannas;;;;;;;;;x
finland_keski_kannas;Keski-Kannas;Keski-Kannas;Keski-Kannas;Keski-Kannas;Keski-Kannas;;;;;;;;;x
finland_kymenlaakso;Kymenlaakso;Kymenlaakso;Kymenlaakso;Kymenlaakso;Kymenlaakso;;;;;;;;;x
finland_uusimaa;Uusimaa;Uusimaa;Uusimaa;Uusimaa;Uusimaa;;;;;;;;;x
finland_ita_uusimaa;Itä-Uusimaa;Itä-Uusimaa;Itä-Uusimaa;Itä-Uusimaa;Itä-Uusimaa;;;;;;;;;x
finland_varsinais_suomi;Varsinais-Suomi;Varsinais-Suomi;Varsinais-Suomi;Varsinais-Suomi;Varsinais-Suomi;;;;;;;;;x
finland_satakunta;Satakunta;Satakunta;Satakunta;Satakunta;Satakunta;;;;;;;;;x
finland_kanta_hame;Kanta-Häme;Kanta-Häme;Kanta-Häme;Kanta-Häme;Kanta-Häme;;;;;;;;;x
finland_pirkanmaa;Pirkanmaa;Pirkanmaa;Pirkanmaa;Pirkanmaa;Pirkanmaa;;;;;;;;;x
finland_lansi_savo;Länsi-Savo;Länsi-Savo;Länsi-Savo;Länsi-Savo;Länsi-Savo;;;;;;;;;x
finland_laatokan_karjala;Laatokan Karjala;Laatokan Karjala;Laatokan Karjala;Laatokan Karjala;Laatokan Karjala;;;;;;;;;x
finland_raja_karjala;Raja-Karjala;Raja-Karjala;Raja-Karjala;Raja-Karjala;Raja-Karjala;;;;;;;;;x
finland_keski_karjala;Keski-Karjala;Keski-Karjala;Keski-Karjala;Keski-Karjala;Keski-Karjala;;;;;;;;;x
finland_pohjois_karjala;Pohjois-Karjala;Pohjois-Karjala;Pohjois-Karjala;Pohjois-Karjala;Pohjois-Karjala;;;;;;;;;x
finland_ita_savo;Itä-Savo;Itä-Savo;Itä-Savo;Itä-Savo;Itä-Savo;;;;;;;;;x
finland_keski_savo;Keski-Savo;Keski-Savo;Keski-Savo;Keski-Savo;Keski-Savo;;;;;;;;;x
finland_keski_suomi;Keski-Suomi;Keski-Suomi;Keski-Suomi;Keski-Suomi;Keski-Suomi;;;;;;;;;x
finland_pohjanmaa;Pohjanmaa;Pohjanmaa;Pohjanmaa;Pohjanmaa;Pohjanmaa;;;;;;;;;x
finland_etela_pohjanmaa;Etelä-Pohjanmaa;Etelä-Pohjanmaa;Etelä-Pohjanmaa;Etelä-Pohjanmaa;Etelä-Pohjanmaa;;;;;;;;;x
finland_keski_pohjanmaa;Keski-Pohjanmaa;Keski-Pohjanmaa;Keski-Pohjanmaa;Keski-Pohjanmaa;Keski-Pohjanmaa;;;;;;;;;x
finland_pohjois_pohjanmaa;Pohjois-Pohjanmaa;Pohjois-Pohjanmaa;Pohjois-Pohjanmaa;Pohjois-Pohjanmaa;Pohjois-Pohjanmaa;;;;;;;;;x
finland_sisa_pohjanmaa;Sisä-Pohjanmaa;Sisä-Pohjanmaa;Sisä-Pohjanmaa;Sisä-Pohjanmaa;Sisä-Pohjanmaa;;;;;;;;;x
finland_pohjois_savo;Pohjois-Savo;Pohjois-Savo;Pohjois-Savo;Pohjois-Savo;Pohjois-Savo;;;;;;;;;x
finland_pielisen_karjala;Pielisen Karjala;Pielisen Karjala;Pielisen Karjala;Pielisen Karjala;Pielisen Karjala;;;;;;;;;x
finland_etela_kainuu;Etelä-Kainuu;Etelä-Kainuu;Etelä-Kainuu;Etelä-Kainuu;Etelä-Kainuu;;;;;;;;;x
finland_lansi_kainuu;Länsi-Kainuu;Länsi-Kainuu;Länsi-Kainuu;Länsi-Kainuu;Länsi-Kainuu;;;;;;;;;x
finland_ita_kainuu;Itä-Kainuu;Itä-Kainuu;Itä-Kainuu;Itä-Kainuu;Itä-Kainuu;;;;;;;;;x
finland_meri_lappi;Meri-Lappi;Meri-Lappi;Meri-Lappi;Meri-Lappi;Meri-Lappi;;;;;;;;;x
finland_keski_lappi;Keski-Lappi;Keski-Lappi;Keski-Lappi;Keski-Lappi;Keski-Lappi;;;;;;;;;x
finland_kasivarsi;Käsivarsi;Käsivarsi;Käsivarsi;Käsivarsi;Käsivarsi;;;;;;;;;x
finland_koillismaa;Koillismaa;Koillismaa;Koillismaa;Koillismaa;Koillismaa;;;;;;;;;x
finland_salla;Salla;Salla;Salla;Salla;Salla;;;;;;;;;x
finland_ita_lappi;Itä-Lappi;Itä-Lappi;Itä-Lappi;Itä-Lappi;Itä-Lappi;;;;;;;;;x
finland_inari;Inari;Inari;Inari;Inari;Inari;;;;;;;;;x
finland_utsjoki;Utsjoki;Utsjoki;Utsjoki;Utsjoki;Utsjoki;;;;;;;;;x
finland_petsamo;Petsamo;Petsamo;Petsamo;Petsamo;Petsamo;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
# Decisions ;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
cession_of_hatay_title;The Cession of Hatay;La cession de Hatay;Die Abtretung von Hatay;;La cesión de Hatay;;;;;;;;x;
cession_of_hatay_desc;After the Great War, Hatay (then known as Alexandretta) became part of the French Mandate of Syria. Alexandretta was confirmed as Syrian territory in the Treaty of Lausanne agreed upon by Atatürk in 1923, although it was granted a special autonomous status because of its large Turkish minority. However, following a series of border disputes, Atatürk obtained in 1937 an agreement with France recognizing Alexandretta as an independent state, called the Republic of Hatay. In 1938, Turkey crossed tens of thousands of Turks into Hatay, and the Turkish military forcibly expelled most of the other ethnicities. On 29 June 1939, following a referendum, Hatay was annexed to Turkey. France was accommodating to Turkish demands, its attention being focused on Germany. Syria bitterly disputed both the separation of Alexandretta and its subsequent annexation to Turkey.;"Après la Grande Guerre, Hatay (aussi connue comme Alexandretta) fut passé sous Mandat Français en Syrie. Le traité de Lausanne, signé par Atatürk en 1923, confirme Alexandretta comme faisant partie intégrante du territoire syrien, bien que la province se voit accorder plus d'autonomie sous un statut spécial, du fait de sa large minorité turque. En 1937, après une série d'incidents frontaliers, Atatürk obtient de la France un accord qui reconnaît Alexandretta comme un état souverain, sous le nom de ""République de Hatay"". En 1938, la Turquie fait traverser la frontière à plusieurs dizaines de milliers de Turques, ses soldats expulsant manu militari les habitants issus de la plupart des autres ethnies. Le 29 juin 1939, à la suite d'un référendum, Hatay fut annexé par la Turquie. La France dût se montrer conciliante envers les exigences turques, comme en ce temps son attention était focalisée sur l'Allemagne. La Syrie s'était farouchement opposée aussi bien à la séparation d'Alexandretta, que par la suite à son annexion par la Turquie.";Die Provinz Hatay(damals unter dem Namen Alexandrette bekannt) wurde 1918 von den Franzosen besetzt. Durch den Vertrag von Lausanne 1923 wurde Hatay als Syrische Provinz von der Türkei anerkannt, erhielt jedoch aufgrund ihrer hohen türkischen Minorität einen Sonderstatus als autonome Provinz, und blieb dadurch vom französischen Syrien getrennt. Mit dem Ablaufen des französischen Mandates über Syrien verstärkte die Türkei ab 1936 ihre Forderungen nach einem Anschluss des Gebietes und es kam zu wiederholten Grenzzwischenfällen. Um die Türkei vor einer Annäherung an Deutschland abzuhalten, kam Frankreich 1937 schließlich den türkischen Forderungen nach einer Loslösung vom syrischen Mandat entgegen. Dadurch wurde Hatay am 2. September 1938 ein unabhängiger Staat, genannt Staat Hatay. Dieser stand nun unter militärischen Schutz von Frankreich und der Türkei. 1939 kam es dann zu einen öffentlichen Referendum um die Zugehörigkeit der Provinz. Dazu ließ die Türkei tausende Türken ins Land bringen um die Abstimmung zu ihren Gunsten zu beeinflussen. Die Vereinigung mit der Türkischen Republik wurde dann vom Parlament der Republik Hatay am 29. Juni 1939 entschieden. Frankreich hatte bereits am 23. Juni 1939 den Anschluss in einem Vertrag mit der Türkei vereinbart.;;Después de la Gran Guerra, Hatay (conocido entonces como Alejandreta) llegó a formar parte del Protectorado francés de Siria. Alejandreta fue confirmado como territorio Sirio en el Tratado de Lausanne acordado por Atatürk en 1923; aunque le fue garantizado un status especial autónomo gracias a su amplia minoría turca. Sin embargo, tras una serie de disputas fronterizas, Atatürk obtuvo en 1937 un acuerdo con Francia reconociendo Alejandreta como un estado independiente, llamado la República de Hatay. En 1938, Turquía envió a miles de turcos a Hatay y sus fuerzas militares expulsaron por la fuerza a la mayoría del resto de las otras etnias. El 29 de junio de 1939, después de un referéndum, Hatay fue anexionado por Turquía, accediendo Francia a las demandas turcas, ya que ésta tenía puesta su atención en Alemania. Siria disputó amargamente tanto la separación de Alejandreta como su subsecuente anexión a Turquía.;;;;;;;;x
cession_of_hatay2_title;The Cession of Hatay;La cession de Hatay;Die Abtretung von Hatay;;La cesión de Hatay;;;;;;;;x;
cession_of_hatay2_desc;After the Great War, Hatay (then known as Alexandretta) became part of the French Mandate of Syria. Alexandretta was confirmed as Syrian territory in the Treaty of Lausanne agreed upon by Atatürk in 1923, although it was granted a special autonomous status because of its large Turkish minority. However, following a series of border disputes, Atatürk obtained in 1937 an agreement with France recognizing Alexandretta as an independent state, called the Republic of Hatay. In 1938, Turkey crossed tens of thousands of Turks into Hatay, and the Turkish military forcibly expelled most of the other ethnicities. On 29 June 1939, following a referendum, Hatay was annexed to Turkey. France was accommodating to Turkish demands, its attention being focused on Germany. Syria bitterly disputed both the separation of Alexandretta and its subsequent annexation to Turkey.;"Après la Grande Guerre, Hatay (aussi connue comme Alexandretta) fut passé sous Mandat Français en Syrie. Le traité de Lausanne, signé par Atatürk en 1923, confirme Alexandretta comme faisant partie intégrante du territoire syrien, bien que la province se voit accorder plus d'autonomie sous un statut spécial, du fait de sa large minorité turque. En 1937, après une série d'incidents frontaliers, Atatürk obtient de la France un accord qui reconnaît Alexandretta comme un état souverain, sous le nom de ""République de Hatay"". En 1938, la Turquie fait traverser la frontière à plusieurs dizaines de milliers de Turques, ses soldats expulsant manu militari les habitants issus de la plupart des autres ethnies. Le 29 juin 1939, à la suite d'un référendum, Hatay fut annexé par la Turquie. La France dût se montrer conciliante envers les exigences turques, comme en ce temps son attention était focalisée sur l'Allemagne. La Syrie s'était farouchement opposée aussi bien à la séparation d'Alexandretta, que par la suite à son annexion par la Turquie.";Die Provinz Hatay(damals unter dem Namen Alexandrette bekannt) wurde 1918 von den Franzosen besetzt. Durch den Vertrag von Lausanne 1923 wurde Hatay als Syrische Provinz von der Türkei anerkannt, erhielt jedoch aufgrund ihrer hohen türkischen Minorität einen Sonderstatus als autonome Provinz, und blieb dadurch vom französischen Syrien getrennt. Mit dem Ablaufen des französischen Mandates über Syrien verstärkte die Türkei ab 1936 ihre Forderungen nach einem Anschluss des Gebietes und es kam zu wiederholten Grenzzwischenfällen. Um die Türkei vor einer Annäherung an Deutschland abzuhalten, kam Frankreich 1937 schließlich den türkischen Forderungen nach einer Loslösung vom syrischen Mandat entgegen. Dadurch wurde Hatay am 2. September 1938 ein unabhängiger Staat, genannt Staat Hatay. Dieser stand nun unter militärischen Schutz von Frankreich und der Türkei. 1939 kam es dann zu einen öffentlichen Referendum um die Zugehörigkeit der Provinz. Dazu ließ die Türkei tausende Türken ins Land bringen um die Abstimmung zu ihren Gunsten zu beeinflussen. Die Vereinigung mit der Türkischen Republik wurde dann vom Parlament der Republik Hatay am 29. Juni 1939 entschieden. Frankreich hatte bereits am 23. Juni 1939 den Anschluss in einem Vertrag mit der Türkei vereinbart.;;Después de la Gran Guerra, Hatay (conocido entonces como Alejandreta) llegó a formar parte del Protectorado francés de Siria. Alejandreta fue confirmado como territorio Sirio en el Tratado de Lausanne acordado por Atatürk en 1923; aunque le fue garantizado un status especial autónomo gracias a su amplia minoría turca. Sin embargo, tras una serie de disputas fronterizas, Atatürk obtuvo en 1937 un acuerdo con Francia reconociendo Alejandreta como un estado independiente, llamado la República de Hatay. En 1938, Turquía envió a miles de turcos a Hatay y sus fuerzas militares expulsaron por la fuerza a la mayoría del resto de las otras etnias. El 29 de junio de 1939, después de un referéndum, Hatay fue anexionado por Turquía, accediendo Francia a las demandas turcas, ya que ésta tenía puesta su atención en Alemania. Siria disputó amargamente tanto la separación de Alejandreta como su subsecuente anexión a Turquía.;;;;;;;;x
uk_occupation_of_iceland_greenland_title;Control of Greenland and Iceland;Le contrôle du Groenland et de l'Islande;Kontrolle Grönlands und Islands;;Control de Groenlandia e Islandia;;;;;;;;;x
uk_occupation_of_iceland_greenland_desc;After the German occupation of Denmark in April 1940 British forces swiftly took possession of Iceland and the Faroe Islands to counter a possible threat of a German invasion.;À la suite de l'occupation du Danemark par les Allemands en avril 1940, les troupes britanniques prennent position en Islande et les Îsles Féroés afin d'empêcher une éventuelle invasion germanique.;Nach dem deutschen Einmarsch in Dänemark im April 1940 besetzten britische Streitkräfte umgehend Island und die Färöer, um einer möglichen deutschen Invasion entgegenwirken zu können.;;Tras la ocupación de Dinamarca por Alemania en abril de 1940, las fuerzas británicas invadieron Islandia y las Islas Feroes para contrarrestar la posible amenaza de una invasión alemana.;;;;;;;;;x
uk_returns_faroes_to_denmark_title;Restoration of the Faroes;Restitution des îles Féroé;Wiederherstellung der Färöer;;La restauración de las Faroes;;;;;;;;;x
uk_returns_faroes_to_denmark_desc;After the German occupation of Denmark in April 1940 British forces had swiftly taken possession of the Faroe Islands to counter a possible threat of a German invasion. Shortly after World War II, Great Britain restored the Faroe Islands to Danish control.;Afin de se prémunir de toute invasion, rendue possible par l'occupation allemande du Danemark en avril 1940, les forces armées britannique ont rapidement pris le contrôle des îles Féroé. L'archipel fut restitué par le Royaume-Uni peu de temps après la seconde guerre mondiale.;Nach der deutschen Besetzung Dänemarks im April 1940 nahmen britische Kräfte schnell Besitz von den Färöer-Inseln um einer deutschen Besetzung zuvorzukommen. Kurz nach Ende des Zweiten Weltkriegs übergab Großbritannien die Kontrolle wieder an Dänemark.;;Después de la ocupación de Dinamarca por los alemanes, en Abril de 1940 las fuerzas británicas tomaron rápidamente las Islas Faroes para contrarrestar la amenaza de una invasión Alemana. Poco después de la Segunda Guerra Mundial, Gran Bretaña restauro el control de las Islas Faroe a Dinamarca.;;;;;;;;;x
relinquish_control_of_iceland_and_greenland_title;Control of Greenland and Iceland;Le contrôle du Groenland et de l'Islande;Kontrolle Grönlands und Islands;;Control de Groenlandia e Islandia;;;;;;;;;x
relinquish_control_of_iceland_and_greenland_desc;Now that the war is over, we can safely withdraw our military presence from Greenland and Iceland and leave them to their rightful owners.;Maintenant que la guerre est terminée, nous pouvons sans crainte retirer nos troupes du Groenland et de l'Islande et restituer ces territoires à leur gouvernement légitime.;Nun da der Krieg vorbei ist können wir ohne Risiko unsere Truppenpräsenz beenden und Grönland und Island wieder an ihre rechtmäßigen Besitzer übergeben.;;Ahora que la guerra ha finalizado, podemos retirar con seguridad nuestra presencia militar de Groenlandia e Islandia y devolvérselos a sus legítimos propietarios.;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
# Events ;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
EVTNAME9001;The Cession of Hatay;La cession de Hatay;Die Abtretung von Hatay;;La cesión de Hatay;;;;;;;;x;
EVTDESC9001;The Turks are poised to annex Hatay, part of our Mandate of Syria. Shall we let them, or will we make a stand after all?;Les Turques s'emploient à vouloir annexer Hatay, qui de fait est sous notre mandat en Syrie. Devons-nous les laisser faire, ou allons-nous nous y opposer?;Die Türkei verstärkt ihre Bemühungen die Provinz Hatay einzugliedern. Wir haben andere Pläne mit diesen Mandatsgebiet. Dennoch könnte ein nachgeben sie zu unseren Gunsten beeinflussen. Wie wollen wir vorgehen?;;Los turcos están a punto de anexar Hatay, parte de nuestro protectorado de Siria. ¿Debemos permitirlo o adoptaremos otra posición?;;;;;;;;x;
EVTOPTA9001;We can do without Hatay;On peut se passer de Hatay;Geben wir Ihnen was sie wollen;;Podemos prescindir de Hatay;;;;;;;;x;
EVTOPTB9001;Hatay is part of Syria!;Hatay fait partie intégrante de la Syrie!;Hatay bleibt ein Teil von Syrien;;Hatay forma parte de Siria;;;;;;;;x;
EVTNAME9002;The Cession of Hatay;La cession de Hatay;Die Abtretung von Hatay;;La cesión de Hatay;;;;;;;;x;
EVTDESC9002;France has acceded to our demands and Hatay is Turkish once more!;La France a accédé à nos exigences, et Hatay est de nouveau turque.;Frankreich hat unseren Forderungen zugestimmt. Hatay ist endlich wieder eine türkische Provinz!;;Francia ha accedido a nuestras demandas y Hatay pertenece a Turquía de nuevo.;;;;;;;;x;
EVTOPTA9002;Excellent!;Excellent!;Exzellent!;;Excelente;;;;;;;;x;
EVTNAME9003;The Cession of Hatay;La cession de Hatay;Die Abtretung von Hatay;;La cesión de Hatay;;;;;;;;x;
EVTDESC9003;At the last instant, France has thwarted our plans in Hatay!;Au dernier moment, la France a contrecarré nos plans concernant Hatay!;Im letzten Moment hat Frankeich unsere Pläne durchkreuzt!;;En el último momento, Francia ha frustrado nuestros planes para Hatay.;;;;;;;;x;
EVTOPTA9003;This is bad...;C'est mauvais signe... ;Das ist schlimm...;;Ésto es malo...;;;;;;;;x;
EVTNAME9004;Control of Greenland and Iceland;Le contrôle du Groenland et de l'Islande;Kontrolle Grönlands und Islands;;Control de Groenlandia e Islandia;;;;;;;;;x
EVTDESC9004;After the German occupation of Denmark in April 1940 British forces swiftly took possession of Iceland and the Faroe Islands to counter a possible threat of a German invasion.;À la suite de l'occupation du Danemark par les Allemands en avril 1940, les troupes britanniques prennent position en Islande et les Îsles Féroés afin d'empêcher une éventuelle invasion germanique.;Nach dem deutschen Einmarsch in Dänemark im April 1940 besetzten britische Streitkräfte umgehend Island und die Färöer, um einer möglichen deutschen Invasion entgegenwirken zu können.;;Tras la ocupación de Dinamarca por Alemania en abril de 1940, las fuerzas británicas invadieron Islandia y las Islas Feroes para contrarrestar la posible amenaza de una invasión alemana.;;;;;;;;;x
EVTOPTA9004;OK;OK;OK;;OK;;;;;;;;;x
EVTNAME2805;Hu Hanmin, governor of Guandong dies;Hu Hanmin, governor of Guandong dies;Hu Hanmin, governor of Guandong dies;Hu Hanmin, governor of Guandong dies;;Hu Hanmin, governor of Guandong dies;;;;;;;;x;
EVTDESC2805;Hu Hanmin was one of the early leaders of Kuomintang. Shortly after the 1911 revolution, he was appointed governor of Guangdong. After Sun Yat-sen's death in 1925, he was one of the three most powerful figures in KMT, became a powerful leader of South China, and opposed Chiang Kai-Shek along with Wang Jingwei. He died of cerebral hemorrhage on May 12, 1936, leading to a leadership crisis in the KMT;Hu Hanmin was one of the early leaders of Kuomintang. Shortly after the 1911 revolution, he was appointed governor of Guangdong. After Sun Yat-sen's death in 1925, he was one of the three most powerful figures in KMT, became a powerful leader of South China, and opposed Chiang Kai-Shek along with Wang Jingwei. He died of cerebral hemorrhage on May 12, 1936, leading to a leadership crisis in the KMT;Hu Hanmin was one of the early leaders of Kuomintang. Shortly after the 1911 revolution, he was appointed governor of Guangdong. After Sun Yat-sen's death in 1925, he was one of the three most powerful figures in KMT, became a powerful leader of South China, and opposed Chiang Kai-Shek along with Wang Jingwei. He died of cerebral hemorrhage on May 12, 1936, leading to a leadership crisis in the KMT;;Hu Hanmin was one of the early leaders of Kuomintang. Shortly after the 1911 revolution, he was appointed governor of Guangdong. After Sun Yat-sen's death in 1925, he was one of the three most powerful figures in KMT, became a powerful leader of South China, and opposed Chiang Kai-Shek along with Wang Jingwei. He died of cerebral hemorrhage on May 12, 1936, leading to a leadership crisis in the KMT;;;;;;;;x;
EVTOPTA2805;Suggest ending the autonomy of Guangdong!;Suggest ending the autonomy of Guangdong!;Suggest ending the autonomy of Guangdong!;;Suggest ending the autonomy of Guangdong!;;;;;;;;x;
EVTOPTB2805;How sad...;How sad...;How sad...;;How sad...;;;;;;;;x;
EVTNAME2806;With the death of Hu Hanmin, Chiang Kai-Shek wants to end the autonomy of Guangdong. Chen Jitang, the new governor turns to Guangxi for help.;With the death of Hu Hanmin, Chiang Kai-Shek wants to end the autonomy of Guangdong. Chen Jitang, the new governor turns to Guangxi for help.;With the death of Hu Hanmin, Chiang Kai-Shek wants to end the autonomy of Guangdong. Chen Jitang, the new governor turns to Guangxi for help.;;With the death of Hu Hanmin, Chiang Kai-Shek wants to end the autonomy of Guangdong. Chen Jitang, the new governor turns to Guangxi for help.;;;;;;;x;
EVTOPTA2806;This means war!;This means war!;This means war!;;This means war!;;;;;;;;x;
EVTOPTB2806;We can live without Guangdong.;We can live without Guangdong.;We can live without Guangdong.;;We can live without Guangdong.;;;;;;;;x;
EVTOPTA2807;He was a real man of the people!;He was a real man of the people!;He was a real man of the people!;;He was a real man of the people!;;;;;;;;x;
chinese_industry_transfer_title;Transfer Industry;Transfer Industry;Transfer Industry;;Transfer Industry;;;;;;;;x;
chinese_industry_transfer_desc;After Japan's attack on China, the Kuomintang leadership transferred China's heavy industry away from the coastal areas and into the Chinese interior.  The capital was also temporarily moved from Nanjing to Wuhan, then finally to Chongqing.  Due to Japanese bombing raids, the industry transfer wasn't complete and some factories were lost.  The transfer of the capital caused some logistical problems, but ultimately put China in a better position to resist Japan.;After Japan's attack on China, the Kuomintang leadership transferred China's heavy industry away from the coastal areas and into the Chinese interior.  The capital was also temporarily moved from Nanjing to Wuhan, then finally to Chongqing.  Due to Japanese bombing raids, the industry transfer wasn't complete, and some factories were lost.  The transfer of the capital caused some logistical problems, but ultimately put China in a better position to resist Japan.;After Japan's attack on China, the Kuomintang leadership transferred China's heavy industry away from the coastal areas and into the Chinese interior.  The capital was also temporarily moved from Nanjing to Wuhan, then finally to Chongqing.  Due to Japanese bombing raids, the industry transfer wasn't complete, and some factories were lost.  The transfer of the capital caused some logistical problems, but ultimately put China in a better position to resist Japan.;;After Japan's attack on China, the Kuomintang leadership transferred China's heavy industry away from the coastal areas and into the Chinese interior.  The capital was also temporarily moved from Nanjing to Wuhan, then finally to Chongqing.  Due to Japanese bombing raids, the industry transfer wasn't complete, and some factories were lost.  The transfer of the capital caused some logistical problems, but ultimately put China in a better position to resist Japan.;;;;;;;;x;
