##################################################;;;;;;;;;;;;;;x
# Regions ;;;;;;;;;;;;;;x
##################################################;;;;;;;;;;;;;;x
central_anatolia_region;Iç Anadolu Bölgesi;Iç Anadolu Bölgesi;Iç Anadolu Bölgesi;Iç Anadolu Bölgesi;Iç Anadolu Bölgesi;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
turkish_mediterranean_region;Akdeniz Bölgesi;Akdeniz Bölgesi;Akdeniz Bölgesi;Akdeniz Bölgesi;Akdeniz Bölgesi;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
southeastern_anatolia_region;Güneydogu Anadolu Bölgesi;Güneydogu Anadolu Bölgesi;Güneydogu Anadolu Bölgesi;Güneydogu Anadolu Bölgesi;Güneydogu Anadolu Bölgesi;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
eastern_anatolia_region;Dogu Anadolu Bölgesi;Dogu Anadolu Bölgesi;Dogu Anadolu Bölgesi;Dogu Anadolu Bölgesi;Dogu Anadolu Bölgesi;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thrace_region;Thrace;Thrace;Thrace;Thrace;Thrace;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
greek_macedonia_region;Greek Macedonia;Greek Macedonia;Greek Macedonia;Greek Macedonia;Greek Macedonia;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
thessaly_region;Thessaly;Thessaly;Thessaly;Thessaly;Thessaly;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
epirus_region;Epirus;Epirus;Epirus;Epirus;Epirus;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
central_greece_region;Central Greece;Central Greece;Central Greece;Central Greece;Central Greece;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
peloponnese_region;Peloponnese;Peloponnese;Peloponnese;Peloponnese;Peloponnese;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
aegean_islands_region;Aegean Islands;Aegean Islands;Aegean Islands;Aegean Islands;Aegean Islands;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ionian_islands_region;Ionian Islands;Ionian Islands;Ionian Islands;Ionian Islands;Ionian Islands;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crete_region;Crete;Crete;Crete;Crete;Crete;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
burgas_region;Burgas Oblast;Burgas Oblast;Burgas Oblast;Burgas Oblast;Burgas Oblast;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
varna_region;Varna Oblast;Varna Oblast;Varna Oblast;Varna Oblast;Varna Oblast;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lovech_region;Lovech Oblast;Lovech Oblast;Lovech Oblast;Lovech Oblast;Lovech Oblast;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
bulgarian_montana_region;Montana Oblast;Montana Oblast;Montana Oblast;Montana Oblast;Montana Oblast;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
plovdiv_region;Plovdiv Oblast;Plovdiv Oblast;Plovdiv Oblast;Plovdiv Oblast;Plovdiv Oblast;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
razgrad_region;Razgrad Oblast;Razgrad Oblast;Razgrad Oblast;Razgrad Oblast;Razgrad Oblast;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sofia_city_region;Sofia City Oblast;Sofia City Oblast;Sofia City Oblast;Sofia City Oblast;Sofia City Oblast;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sofia_province_region;Sofia Province Oblast;Sofia Province Oblast;Sofia Province Oblast;Sofia Province Oblast;Sofia Province Oblast;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
haskovo_region;Haskovo Oblast;Haskovo Oblast;Haskovo Oblast;Haskovo Oblast;Haskovo Oblast;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
danube_region;Dunavska Banovina;Dunavska Banovina;Dunavska Banovina;Dunavska Banovina;Dunavska Banovina;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drava_region;Dravska Banovina;Dravska Banovina;Dravska Banovina;Dravska Banovina;Dravska Banovina;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
drina_region;Drinska Banovina;Drinska Banovina;Drinska Banovina;Drinska Banovina;Drinska Banovina;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yugo_littoral_region;Primorska Banovina;Primorska Banovina;Primorska Banovina;Primorska Banovina;Primorska Banovina;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morava_region;Moravska Banovina;Moravska Banovina;Moravska Banovina;Moravska Banovina;Moravska Banovina;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sava_region;Savska Banovina;Savska Banovina;Savska Banovina;Savska Banovina;Savska Banovina;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vardar_region;Vardarska Banovina;Vardarska Banovina;Vardarska Banovina;Vardarska Banovina;Vardarska Banovina;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
vrbas_region;Vrbaska Banovina;Vrbaska Banovina;Vrbaska Banovina;Vrbaska Banovina;Vrbaska Banovina;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
zeta_region;Zetska Banovina;Zetska Banovina;Zetska Banovina;Zetska Banovina;Zetska Banovina;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
jiu_region;Tinutul Jiu;Tinutul Jiu;Tinutul Jiu;Tinutul Jiu;Tinutul Jiu;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
arges_region;Tinutul Arges;Tinutul Arges;Tinutul Arges;Tinutul Arges;Tinutul Arges;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marii_region;Tinutul Marii;Tinutul Marii;Tinutul Marii;Tinutul Marii;Tinutul Marii;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
dunarii_region;Tinutul Dunarii;Tinutul Dunarii;Tinutul Dunarii;Tinutul Dunarii;Tinutul Dunarii;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nistru_region;Tinutul Nistru;Tinutul Nistru;Tinutul Nistru;Tinutul Nistru;Tinutul Nistru;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
prut_region;Tinutul Prut;Tinutul Prut;Tinutul Prut;Tinutul Prut;Tinutul Prut;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
suceava_region;Tinutul Suceava;Tinutul Suceava;Tinutul Suceava;Tinutul Suceava;Tinutul Suceava;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
mures_region;Tinutul Mures;Tinutul Mures;Tinutul Mures;Tinutul Mures;Tinutul Mures;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
crisuri_region;Tinutul Crisuri;Tinutul Crisuri;Tinutul Crisuri;Tinutul Crisuri;Tinutul Crisuri;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
timis_region;Tinutul Timis;Tinutul Timis;Tinutul Timis;Tinutul Timis;Tinutul Timis;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tripolitania_region;Tripolitania;Tripolitania;Tripolitania;Tripolitania;Tripolitania;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
cyrenaica_region;Cyrenaica;Cyrenaica;Cyrenaica;Cyrenaica;Cyrenaica;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
fezzan_region;Fezzan;Fezzan;Fezzan;Fezzan;Fezzan;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
valle_daosta_region;Valle d'Aosta;Valle d'Aosta;Valle d'Aosta;Valle d'Aosta;Valle d'Aosta;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
piemonte_region;Piemonte;Piemonte;Piemonte;Piemonte;Piemonte;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
liguria_region;Liguria;Liguria;Liguria;Liguria;Liguria;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lombardia_region;Lombardia;Lombardia;Lombardia;Lombardia;Lombardia;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sudtirol_region;Trentino-Alto Adige / Südtirol;Trentino-Alto Adige - Südtirol;Trentino-Alto Adige - Südtirol;Trentino-Alto Adige - Südtirol;Trentino-Alto Adige - Südtirol;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
veneto_region;Veneto;Veneto;Veneto;Veneto;Veneto;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
venezia_giulia_region;Venezia Giulia;Venezia Giulia;Venezia Giulia;Venezia Giulia;Venezia Giulia;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
emilia_romagna_region;Emilia-Romagna;Emilia-Romagna;Emilia-Romagna;Emilia-Romagna;Emilia-Romagna;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
toscana_region;Toscana;Toscana;Toscana;Toscana;Toscana;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
umbria_region;Umbria;Umbria;Umbria;Umbria;Umbria;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
marche_region;Marche;Marche;Marche;Marche;Marche;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
lazio_region;Lazio;Lazio;Lazio;Lazio;Lazio;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
abruzzo_region;Abruzzo;Abruzzo;Abruzzo;Abruzzo;Abruzzo;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
molise_region;Molise;Molise;Molise;Molise;Molise;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
campania_region;Campania;Campania;Campania;Campania;Campania;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
puglia_region;Puglia;Puglia;Puglia;Puglia;Puglia;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
basilicata_region;Basilicata;Basilicata;Basilicata;Basilicata;Basilicata;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
calabria_region;Calabria;Calabria;Calabria;Calabria;Calabria;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sardegna_region;Sardegna;Sardegna;Sardegna;Sardegna;Sardegna;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sicilia_region;Sicilia;Sicilia;Sicilia;Sicilia;Sicilia;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
yukon_region;Yukon Territory;Yukon Territory;Yukon Territory;Yukon Territory;Yukon Territory;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
british_columbia_region;British Columbia;British Columbia;British Columbia;British Columbia;British Columbia;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
alberta_region;Alberta;Alberta;Alberta;Alberta;Alberta;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
northwest_territories_region;Northwest Territories;Northwest Territories;Northwest Territories;Northwest Territories;Northwest Territories;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
saskatchewan_region;Saskatchewan;Saskatchewan;Saskatchewan;Saskatchewan;Saskatchewan;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
manitoba_region;Manitoba;Manitoba;Manitoba;Manitoba;Manitoba;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
ontario_region;Ontario;Ontario;Ontario;Ontario;Ontario;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
quebec_region;Quebec;Quebec;Quebec;Quebec;Quebec;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
new_brunswick_region;New Brunswick;New Brunswick;New Brunswick;New Brunswick;New Brunswick;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
p_e_island_region;Prince Edward Island;Prince Edward Island;Prince Edward Island;Prince Edward Island;Prince Edward Island;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
nova_scotia_region;Nova Scotia;Newfoundland and Labrador;Newfoundland and Labrador;Newfoundland and Labrador;Newfoundland and Labrador;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
newfoundland_region;Newfoundland and Labrador;Newfoundland and Labrador;Newfoundland and Labrador;Newfoundland and Labrador;Newfoundland and Labrador;
#####################OTHER REGIONS#####################;;;;;;;;;;;;;;x
japanese_pacific_bases_region;Japanese Pacific Bases;Japanese Pacific Bases;Japanese Pacific Bases;Japanese Pacific Bases;Japanese Pacific Bases;;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
french_pacific_bases_region;French Pacific Bases;French Pacific Bases;French Pacific Bases;French Pacific Bases;French Pacific Bases;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
british_pacific_bases_region;British Pacific Bases;British Pacific Bases;British Pacific Bases;British Pacific Bases;British Pacific Bases;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sudan_region;Sudan;Soudan;Sudan;Sudán;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
tunisia_region;Tunisia;Tunisie;Tunisien;Túnez;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
morocco_region;Morocco;Maroc;Marokko;Marreucos;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
algeria_region;Algeria;Algérie;Algerien;Argelia;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
british_somaliland_region;British Somoliland;Somalie britannique;Britisch-Somaliland;Somalilandia Británica;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
sakhalin_region;Sakhalin;Sakhaline;Sachalin;Sajalín;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
west_turkistan_region;West Turkistan;West Turkistan;West Turkistan;West Turkistan;West Turkistan;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
east_siberia_region;East Siberia;East Siberia;East Siberia;East Siberia;East Siberia;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
west_siberia_region;West Siberia;West Siberia;West Siberia;West Siberia;West Siberia;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
central_asia_region;Central Asia;Central Asia;Central Asia;Central Asia;Central Asia;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
urals_region;Urals;Urals;Urals;Urals;Urals;;;;;x,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
southern_slovakia;Southern Slovakia;Sud de la Slovaquie;;Südslowakei;El sur de Eslovaquia;;;;;;;;;x
bohemia;Bohemia;Bohême;;Böhmen;Bohemia;;;;;;;;;x
moravia;Moravia;Moravie;;Mähren;Moravia;;;;;;;;;x
