HOL_naval_bomber_13;Fokker G.1 Grim Reaper / Fokker T.8 W;;;;;;;;;;;;;x
HOL_naval_bomber_14;North American P-51 Mustang / Martin PBM Mariner;;;;;;;;;;;;;x
HOL_naval_bomber_15;North American P-51 Mustang / Lockheed PV-1 Ventura;;;;;;;;;;;;;x
HOL_naval_bomber_16;Escorted Mid-War Patrol Bomber;;;;;;;;;;;;;x
HOL_naval_bomber_17;Escorted Lockheed P2V Neptune;;;;;;;;;;;;;x
HOL_naval_bomber_18;Escorted Post-War Patrol Bomber;;;;;;;;;;;;;x
HOL_cas_0;Fokker C.5 / C.10;;;;;;;;;;;;;x
HOL_cas_1;Koolhoven F.K.51;;;;;;;;;;;;;x
HOL_cas_2;Northrop A-17 Nomad;;;;;;;;;;;;;x
HOL_cas_3;Koolhoven F.K.52;;;;;;;;;;;;;x
HOL_cas_4;Early-War Light Bomber;;;;;;;;;;;;;x
HOL_cas_5;Mid-War Light Bomber;;;;;;;;;;;;;x
HOL_cas_6;Late-War Light Bomber;;;;;;;;;;;;;x
HOL_cas_7;Post-War Light Bomber;;;;;;;;;;;;;x
HOL_transport_plane_0;Fokker F.7;;;;;;;;;;;;;x
HOL_transport_plane_1;Fokker F.22;;;;;;;;;;;;;x
HOL_transport_plane_2;Fokker F.24;;;;;;;;;;;;;x
HOL_transport_plane_3;Douglas C-47 Dakota;;;;;;;;;;;;;x
HOL_transport_plane_4;Douglas C-54 Skymaster;;;;;;;;;;;;;x
HOL_transport_plane_6;Fokker F.26 Phantom;;;;;;;;;;;;;x
HOL_transport_plane_10;Fokker D.16 / Fokker F.7;;;;;;;;;;;;;x
HOL_transport_plane_11;Escorted Fokker F.22;;;;;;;;;;;;;x
HOL_transport_plane_12;Fokker G.1 Grim Reaper / Fokker F.24;;;;;;;;;;;;;x
HOL_transport_plane_13;North American P-51 Mustang / Douglas C-47 Dakota;;;;;;;;;;;;;x
HOL_transport_plane_14;Escorted Douglas C-54 Skymaster;;;;;;;;;;;;;x
HOL_transport_plane_16;Escorted Fokker F.26 Phantom;;;;;;;;;;;;;x
HOL_cag_0;Fairey Flycatcher / Blackburn T.5 Ripon;;;;;;;;;;;;;x
HOL_cag_1;Hawker Nimrod / Fairey Swordfish;;;;;;;;;;;;;x
HOL_cag_2;Fairey Fulmar / Blackburn B-25 Roc / B-24 Skua;;;;;;;;;;;;;x
HOL_cag_3;Supermarine Seafire / TBF Avenger;;;;;;;;;;;;;x
HOL_cag_4;Fairey Firefly / TBF Avenger;;;;;;;;;;;;;x
HOL_cag_5;Hawker Sea Fury / Supermarine Seafang / Fairey Spearfish;;;;;;;;;;;;;x
HOL_cag_6;Hawker Sea Hawk / Supermarine Attacker / Short SA.1 Sturgeon;;;;;;;;;;;;;x
HOL_cag_7;de Havilland DH.116 Sea Venom / Supermarine Swift / Fairey Gannet;;;;;;;;;;;;;x
HOL_destroyer_0;Wolf-class;;;;;;;;;;;;;x
HOL_destroyer_4;Admiralen-class;;;;;;;;;;;;;x
HOL_destroyer_8;Gerard Callenburgh-class;;;;;;;;;;;;;x
HOL_destroyer_9;Evertsen-class;;;;;;;;;;;;;x
HOL_light_cruiser_0;Holland-class;;;;;;;;;;;;;x
HOL_light_cruiser_2;Java-class;;;;;;;;;;;;;x
HOL_light_cruiser_7;De Ruyter-class;;;;;;;;;;;;;x
HOL_light_cruiser_8;Tromp-class;;;;;;;;;;;;;x
HOL_light_cruiser_10;Eendracht-class;;;;;;;;;;;;;x
HOL_heavy_cruiser_0;Koningin Regentes-class;;;;;;;;;;;;;x
HOL_heavy_cruiser_1;De Zeven Provinciën-class;;;;;;;;;;;;;x
HOL_heavy_cruiser_2;Great War Heavy Cruiser;;;;;;;;;;;;;x
HOL_heavy_cruiser_3;Post-Great War Heavy Cruiser;;;;;;;;;;;;;x
HOL_heavy_cruiser_4;Pre-Treaty Heavy Cruiser;;;;;;;;;;;;;x
HOL_heavy_cruiser_5;Early-Treaty Heavy Cruiser;;;;;;;;;;;;;x
HOL_heavy_cruiser_6;Treaty Heavy Cruiser;;;;;;;;;;;;;x
HOL_heavy_cruiser_7;Improved Treaty Heavy Cruiser;;;;;;;;;;;;;x
HOL_heavy_cruiser_8;Late-Treaty Heavy Cruiser;;;;;;;;;;;;;x
HOL_heavy_cruiser_9;Post-Treaty Heavy Cruiser;;;;;;;;;;;;;x
HOL_heavy_cruiser_10;Early-War Heavy Cruiser;;;;;;;;;;;;;x
HOL_heavy_cruiser_11;Late-War Heavy Cruiser;;;;;;;;;;;;;x
HOL_heavy_cruiser_12;Post-War Heavy Cruiser;;;;;;;;;;;;;x
HOL_battlecruiser_8;Design 1047;;;;;;;;;;;;;x
HOL_battleship_1;Project 753;;;;;;;;;;;;;x
HOL_escort_carrier_10;Karel Doorman-class;;;;;;;;;;;;;x
HOL_submarine_0;O 6 / O 7-class;;;;;;;;;;;;;x
HOL_submarine_1;K II-class;;;;;;;;;;;;;x
HOL_submarine_2;K III / K V-class;;;;;;;;;;;;;x
HOL_submarine_3;K VIII-class;;;;;;;;;;;;;x
HOL_submarine_4;K XI-class;;;;;;;;;;;;;x
HOL_submarine_5;O 9-class;;;;;;;;;;;;;x
HOL_submarine_6;Early-Treaty Submarine;;;;;;;;;;;;;x
HOL_submarine_7;O 12-class;;;;;;;;;;;;;x
HOL_submarine_8;K XIV-class;;;;;;;;;;;;;x
HOL_submarine_9;O 16-class;;;;;;;;;;;;;x
HOL_submarine_10;O 19 / O 21-class;;;;;;;;;;;;;x
HOL_submarine_11;Zwaardvis-class;;;;;;;;;;;;;x
HOL_submarine_12;Late-War Fleet Submarine;;;;;;;;;;;;;x
HOL_submarine_13;Post-War Fleet Submarine;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
HON_multi_role_2;Lockheed P-38 Lightning;;;;;;;;;;;;;x
HON_multi_role_3;Republic P-47 Thunderbolt;;;;;;;;;;;;;x
HON_interceptor_4;Bell P-63 Kingcobra;;;;;;;;;;;;;x
HON_naval_bomber_4;Consolidated PB4Y-2 Privateer;;;;;;;;;;;;;x
HON_naval_bomber_14;Escorted Consolidated PB4Y-2 Privateer;;;;;;;;;;;;;x
HON_cas_4;Douglas A-26 Invader;;;;;;;;;;;;;x
HON_transport_plane_1;Lockheed C-37 Electra;;;;;;;;;;;;;x
HON_transport_plane_3;Douglas C-47 Dakota;;;;;;;;;;;;;x
HON_transport_plane_4;Douglas C-54 Skymaster;;;;;;;;;;;;;x
HON_transport_plane_11;Escorted Lockheed C-37 Electra;;;;;;;;;;;;;x
HON_transport_plane_13;Lockheed P-38L Lightning / Douglas C-47 Dakota;;;;;;;;;;;;;x
HON_transport_plane_14;Escorted Douglas C-54 Skymaster;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
HUN_tank_destroyer_brigade_3;43M Toldi II Páncélvadász;;;;;;;;;;;;;x
HUN_tank_destroyer_brigade_4;Sd.Kfz.138/2 Hetzer Páncélvadász;;;;;;;;;;;;;x
HUN_super_heavy_armor_brigade_4;Sd.Kfz.142/1 StuG III G Rohamlöveg;;;;;;;;;;;;;x
HUN_super_heavy_armor_brigade_5;43M Zrinyi II Rohamlöveg;;;;;;;;;;;;;x
HUN_super_heavy_armor_brigade_6;44M Zrinyi 75 Rohamlöveg;;;;;;;;;;;;;x
HUN_super_heavy_armor_brigade_7;44M Tas II Rohamlöveg;;;;;;;;;;;;;x
HUN_super_heavy_armor_brigade_8;Post-War Infantry Support Tank Brigade;;;;;;;;;;;;;x
HUN_light_armor_brigade_2;Fiat-Ansaldo 35M Kisharckocsi;;;;;;;;;;;;;x
HUN_light_armor_brigade_3;Straussler V–3;;;;;;;;;;;;;x
HUN_light_armor_brigade_4;38M Toldi I;;;;;;;;;;;;;x
HUN_light_armor_brigade_5;Early-War Light Tank Brigade;;;;;;;;;;;;;x
HUN_light_armor_brigade_6;42M Toldi II;;;;;;;;;;;;;x
HUN_light_armor_brigade_7;44M Toldi III;;;;;;;;;;;;;x
HUN_light_armor_brigade_8;Post-War Light Tank Brigade;;;;;;;;;;;;;x
HUN_armor_brigade_2;ÈKD LT vz.38;;;;;;;;;;;;;x
HUN_armor_brigade_3;40M Turán I;;;;;;;;;;;;;x
HUN_armor_brigade_4;Pz.Kpfw.III M;;;;;;;;;;;;;x
HUN_armor_brigade_5;41M Turán II;;;;;;;;;;;;;x
HUN_armor_brigade_6;Pz.Kpfw.V Párduc I A;;;;;;;;;;;;;x
HUN_armor_brigade_7;43M Turán III;;;;;;;;;;;;;x
HUN_armor_brigade_8;Post-War Medium Tank Brigade;;;;;;;;;;;;;x
HUN_heavy_armor_brigade_3;44M Tas I;;;;;;;;;;;;;x
HUN_heavy_armor_brigade_4;Pz.Kpfw.VI Tigris E;;;;;;;;;;;;;x
HUN_multi_role_2;Messerschmitt Bf 110 C;;;;;;;;;;;;;x
HUN_multi_role_3;Varga RMI-1;;;;;;;;;;;;;x
HUN_multi_role_4;Dunai Repülõgépgyár Me 210;;;;;;;;;;;;;x
HUN_multi_role_5;Messerschmitt Me 410 Darázs;;;;;;;;;;;;;x
HUN_multi_role_6;Late-War Heavy Fighter;;;;;;;;;;;;;x
HUN_multi_role_7;Post-War Heavy Fighter;;;;;;;;;;;;;x
HUN_jet_mr_5;Mikoyan-Gurevich MiG-17 Fresco;;;;;;;;;;;;;x
HUN_interceptor_0;Fiat CR.30 / CR.32;;;;;;;;;;;;;x
HUN_interceptor_3;MÁVAG Héja I / Héja II;;;;;;;;;;;;;x
HUN_interceptor_4;Weiss-Manfred W.M.23 Ezüst Nyíl;;;;;;;;;;;;;x
HUN_interceptor_5;MÁVAG Bf 109G Gusztáv;;;;;;;;;;;;;x
HUN_interceptor_6;Focke-Wulf FW 190 Gébics;;;;;;;;;;;;;x
HUN_interceptor_7;Yakovlev Yak-9 Vércse;;;;;;;;;;;;;x
HUN_interceptor_8;Varga RMI-8;;;;;;;;;;;;;x
HUN_interceptor_9;Post-War Light Fighter;;;;;;;;;;;;;x
HUN_jet_int_4;Mikoyan-Gurevich MiG-15 Sas;;;;;;;;;;;;;x
HUN_tactical_bomber_1;Junkers Ju 86;;;;;;;;;;;;;x
HUN_tactical_bomber_2;Heinkel He 111;;;;;;;;;;;;;x
HUN_tactical_bomber_3;Fiat BR.20 Cicogna;;;;;;;;;;;;;x
HUN_tactical_bomber_4;Caproni Ca.135;;;;;;;;;;;;;x
HUN_tactical_bomber_5;Junkers Ju 88;;;;;;;;;;;;;x
HUN_tactical_bomber_6;Petlyakov Pe-2 Peshka;;;;;;;;;;;;;x
HUN_tactical_bomber_7;Junkers Ju 188;;;;;;;;;;;;;x
HUN_tactical_bomber_8;Tupolev Tu-2 Túzok;;;;;;;;;;;;;x
HUN_tactical_bomber_9;Late-War Medium Bomber;;;;;;;;;;;;;x
HUN_tactical_bomber_10;Post-War Medium Bomber;;;;;;;;;;;;;x
HUN_tactical_bomber_11;Escorted Great-War Medium Bomber;;;;;;;;;;;;;x
HUN_tactical_bomber_12;Escorted Junkers Ju 86;;;;;;;;;;;;;x
HUN_tactical_bomber_13;Escorted Heinkel He 111;;;;;;;;;;;;;x
HUN_tactical_bomber_14;Escorted Fiat BR.20 Cicogna;;;;;;;;;;;;;x
HUN_tactical_bomber_15;Escorted Caproni Ca.135;;;;;;;;;;;;;x
HUN_tactical_bomber_16;Messerschmitt Bf 110 C / Junkers Ju 88;;;;;;;;;;;;;x
HUN_tactical_bomber_17;Varga RMI-1 / Petlyakov Pe-2 Peshka;;;;;;;;;;;;;x
HUN_tactical_bomber_18;Dunai Repülõgépgyár Me 210 / Junkers Ju 188;;;;;;;;;;;;;x
HUN_tactical_bomber_19;Dunai Repülõgépgyár Me 210 / Tupolev Tu-2 Túzok;;;;;;;;;;;;;x
HUN_tactical_bomber_20;Escorted Late-War Medium Bomber;;;;;;;;;;;;;x
HUN_tactical_bomber_21;Escorted Post-War Medium Bomber;;;;;;;;;;;;;x
HUN_cas_0;Weiss-Manfred W.M.16 Budapest II;;;;;;;;;;;;;x
HUN_cas_1;Junkers Ju 87 Stuka;;;;;;;;;;;;;x
HUN_cas_2;Weiss-Manfred W.M.21 Sólyom;;;;;;;;;;;;;x
HUN_cas_3;Dornier Do 215;;;;;;;;;;;;;x
HUN_cas_4;Caproni Ca.310 Libeccio;;;;;;;;;;;;;x
HUN_cas_5;Caproni Ca.314;;;;;;;;;;;;;x
HUN_cas_6;Focke-Wulf Fw 189 Uhu;;;;;;;;;;;;;x
HUN_cas_7;Henschel Hs 129 Páncélnyúzó;;;;;;;;;;;;;x
HUN_cas_8;Varga RMI-4;;;;;;;;;;;;;x
HUN_cas_9;Ilyushin Il-10 Párduc;;;;;;;;;;;;;x
HUN_cas_10;Post-War Light Bomber;;;;;;;;;;;;;x
HUN_transport_plane_1;Junkers Ju 52 Tante Ju;;;;;;;;;;;;;x
HUN_transport_plane_2;Lisunov Li-2 Cab;;;;;;;;;;;;;x
HUN_transport_plane_3;Lisunov Li-2D Cab;;;;;;;;;;;;;x
HUN_transport_plane_4;Lisunov Li-2V Cab;;;;;;;;;;;;;x
HUN_transport_plane_5;Varga RMI-5;;;;;;;;;;;;;x
HUN_transport_plane_11;Escorted Junkers Ju 52 Tante Ju;;;;;;;;;;;;;x
HUN_transport_plane_12;Messerschmitt Bf 110 C / Lisunov Li-2 Cab;;;;;;;;;;;;;x
HUN_transport_plane_13;Varga RMI-1 / Lisunov Li-2D Cab;;;;;;;;;;;;;x
HUN_transport_plane_14;Dunai Repülõgépgyár Me 210 / Lisunov Li-2V Cab;;;;;;;;;;;;;x
HUN_transport_plane_15;Escorted Varga RMI-5;;;;;;;;;;;;;x
HUN_destroyer_0;Tátra-class;;;;;;;;;;;;;x
HUN_destroyer_1;Honvéd-class;;;;;;;;;;;;;x
HUN_destroyer_2;Balaton-class;;;;;;;;;;;;;x
HUN_light_cruiser_0;Novara-class;;;;;;;;;;;;;x
HUN_light_cruiser_1;Szigetvár-class;;;;;;;;;;;;;x
HUN_heavy_cruiser_0;Szent György-class;;;;;;;;;;;;;x
HUN_heavy_cruiser_1;Monfalcone Terv;;;;;;;;;;;;;x
HUN_battlecruiser_1;Design I;;;;;;;;;;;;;x
HUN_battlecruiser_2;Design IV;;;;;;;;;;;;;x
HUN_battlecruiser_3;Design VI;;;;;;;;;;;;;x
HUN_battlecruiser_4;Modernized Great War Battlecruiser;;;;;;;;;;;;;x
HUN_battlecruiser_5;Pre-Treaty Battlecruiser;;;;;;;;;;;;;x
HUN_battlecruiser_6;Treaty Battlecruiser;;;;;;;;;;;;;x
HUN_battlecruiser_7;Late-Treaty Battlecruiser;;;;;;;;;;;;;x
HUN_battlecruiser_8;Post-Treaty Battlecruiser;;;;;;;;;;;;;x
HUN_battlecruiser_9;Early-War Battlecruiser;;;;;;;;;;;;;x
HUN_battlecruiser_10;Mid-War Battlecruiser;;;;;;;;;;;;;x
HUN_battlecruiser_11;Late-War Battlecruiser;;;;;;;;;;;;;x
HUN_battlecruiser_12;Post-War Battlecruiser;;;;;;;;;;;;;x
HUN_battleship_0;Szent István-class;;;;;;;;;;;;;x
HUN_battleship_1;Budapest-class;;;;;;;;;;;;;x
HUN_battleship_2;III-as Terv;;;;;;;;;;;;;x
HUN_battleship_3;V-ös Terv;;;;;;;;;;;;;x
HUN_battleship_4;Modernized Great War Battleship;;;;;;;;;;;;;x
HUN_battleship_5;Pre-Treaty Battleship;;;;;;;;;;;;;x
HUN_battleship_6;Treaty Battleship;;;;;;;;;;;;;x
HUN_battleship_7;Fast Battleship;;;;;;;;;;;;;x
HUN_battleship_8;Post-Treaty Battleship;;;;;;;;;;;;;x
HUN_battleship_9;Heavy Battleship;;;;;;;;;;;;;x
HUN_battleship_10;Mid-War Battleship;;;;;;;;;;;;;x
HUN_battleship_11;Improved Heavy Battleship;;;;;;;;;;;;;x
HUN_battleship_12;Post-War Battleship;;;;;;;;;;;;;x
HUN_submarine_0;U 20-class;;;;;;;;;;;;;x
HUN_submarine_1;U 48-class;;;;;;;;;;;;;x
HUN_submarine_2;U 50 / U 52-class;;;;;;;;;;;;;x
HUN_submarine_3;U 101 / U 107-class;;;;;;;;;;;;;x
HUN_submarine_4;Post-Great War Submarine;;;;;;;;;;;;;x
HUN_submarine_5;Interwar Submarine;;;;;;;;;;;;;x
HUN_submarine_6;Early-Treaty Submarine;;;;;;;;;;;;;x
HUN_submarine_7;Late-Treaty Submarine;;;;;;;;;;;;;x
HUN_submarine_8;Post-Treaty Coastal Submarine;;;;;;;;;;;;;x
HUN_submarine_9;Post-Treaty Ocean Submarine;;;;;;;;;;;;;x
HUN_submarine_10;Early-War Fleet Submarine;;;;;;;;;;;;;x
HUN_submarine_11;Mid-War Fleet Submarine;;;;;;;;;;;;;x
HUN_submarine_12;Late-War Fleet Submarine;;;;;;;;;;;;;x
HUN_submarine_13;Post-War Fleet Submarine;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
IND_tank_destroyer_brigade_1;2pdr Bren Carrier;;;;;;;;;;;;;x
IND_super_heavy_armor_brigade_3;Infantry Tank Mk IV Churchill I;;;;;;;;;;;;;x
IND_super_heavy_armor_brigade_4;Infantry Tank Mk IV Churchill III;;;;;;;;;;;;;x
IND_super_heavy_armor_brigade_5;Mid-War Infantry Support Tank Brigade;;;;;;;;;;;;;x
IND_super_heavy_armor_brigade_6;Late-War Infantry Support Tank Brigade;;;;;;;;;;;;;x
IND_super_heavy_armor_brigade_7;Post-War Infantry Support Tank Brigade;;;;;;;;;;;;;x
IND_light_armor_brigade_1;Light Tank Mk II;;;;;;;;;;;;;x
IND_light_armor_brigade_2;Light Tank Mk IV;;;;;;;;;;;;;x
IND_light_armor_brigade_3;Light Tank Mk VI;;;;;;;;;;;;;x
IND_light_armor_brigade_4;Basic Light Tank Brigade;;;;;;;;;;;;;x
IND_light_armor_brigade_5;M3A1 Light Tank Stuart;;;;;;;;;;;;;x
IND_light_armor_brigade_6;Mid-War Light Tank Brigade;;;;;;;;;;;;;x
IND_light_armor_brigade_7;Late-War Light Tank Brigade;;;;;;;;;;;;;x
IND_light_armor_brigade_8;Post-War Light Tank Brigade;;;;;;;;;;;;;x
IND_armor_brigade_4;M4A1 Medium Tank Sherman;;;;;;;;;;;;;x
IND_armor_brigade_5;M4A3 Medium Tank Sherman;;;;;;;;;;;;;x
IND_armor_brigade_6;Late-War Medium Tank Brigade;;;;;;;;;;;;;x
IND_armor_brigade_7;Cruiser Tank Mk X Centurion;;;;;;;;;;;;;x
IND_jet_mr_1;de Havilland DH.100 Vampire FB 5;;;;;;;;;;;;;x
IND_jet_mr_2;Dassault MD.450 Toofani;;;;;;;;;;;;;x
IND_jet_mr_5;Dassault MD.454 Mystere IV;;;;;;;;;;;;;x
IND_interceptor_1;Hawker Hurricane;;;;;;;;;;;;;x
IND_interceptor_3;Supermarine Spitfire Mk VIII;;;;;;;;;;;;;x
IND_interceptor_4;Supermarine Spitfire Mk XVIII;;;;;;;;;;;;;x
IND_interceptor_6;Hawker Tempest;;;;;;;;;;;;;x
IND_strategic_bomber_3;Consolidated B-24 Liberator;;;;;;;;;;;;;x
IND_strategic_bomber_13;Escorted Consolidated B-24 Liberator;;;;;;;;;;;;;x
IND_jet_bomber_1;English Electric Canberra;;;;;;;;;;;;;x
IND_cas_3;Vultee Vengeance;;;;;;;;;;;;;x
IND_transport_plane_3;Douglas C-47 Dakota;;;;;;;;;;;;;x
IND_transport_plane_13;Escorted Douglas C-47 Dakota;;;;;;;;;;;;;x
IND_cag_0;Fairey Flycatcher / Blackburn T.5 Ripon;;;;;;;;;;;;;x
IND_cag_1;Hawker Nimrod / Fairey Swordfish;;;;;;;;;;;;;x
IND_cag_2;Fairey Fulmar / Blackburn B-25 Roc / B-24 Skua;;;;;;;;;;;;;x
IND_cag_3;Supermarine Seafire / Fairey Albacore;;;;;;;;;;;;;x
IND_cag_4;Fairey Firefly / Fairey Barracuda;;;;;;;;;;;;;x
IND_cag_5;Hawker Sea Fury / Supermarine Seafang / Fairey Spearfish;;;;;;;;;;;;;x
IND_cag_6;Hawker Sea Hawk / Supermarine Attacker / Short SA.1 Sturgeon;;;;;;;;;;;;;x
IND_cag_7;de Havilland DH.116 Sea Venom / Supermarine Swift / Fairey Gannet;;;;;;;;;;;;;x
IND_destroyer_9;Rajput-class;;;;;;;;;;;;;x
IND_light_cruiser_5;Delhi-class;;;;;;;;;;;;;x
IND_light_cruiser_8;Mysore-class;;;;;;;;;;;;;x
IND_battleship_1;Emperor of India-class;;;;;;;;;;;;;x
IND_escort_carrier_10;Vikrant-class;;;;;;;;;;;;;x
IND_escort_carrier_11;Viraat-class;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
INO_jet_mr_5;Mikoyan-Gurevich MiG-17 Fresco;;;;;;;;;;;;;x
INO_interceptor_1;Fokker D.21;;;;;;;;;;;;;x
INO_interceptor_2;Curtiss P-36 Mohawk;;;;;;;;;;;;;x
INO_interceptor_3;Curtiss P-40 Warhawk;;;;;;;;;;;;;x
INO_interceptor_4;North American P-51 Mustang;;;;;;;;;;;;;x
INO_interceptor_5;Mid-War Light Fighter;;;;;;;;;;;;;x
INO_interceptor_6;Late-War Light Fighter;;;;;;;;;;;;;x
INO_interceptor_7;Lavochkin La-11 Fang;;;;;;;;;;;;;x
INO_tactical_bomber_0;Martin B-10;;;;;;;;;;;;;x
INO_tactical_bomber_3;North American B-25 Mitchell;;;;;;;;;;;;;x
INO_tactical_bomber_4;Tupolev Tu-2 Bat;;;;;;;;;;;;;x
INO_tactical_bomber_10;Escorted Martin B-10;;;;;;;;;;;;;x
INO_tactical_bomber_13;Escorted North American B-25 Mitchell;;;;;;;;;;;;;x
INO_tactical_bomber_14;Escorted Tupolev Tu-2 Bat;;;;;;;;;;;;;x
INO_jet_bomber_4;Ilyushin Il-28 Beagle;;;;;;;;;;;;;x
INO_naval_bomber_1;Consolidated PBY Catalina;;;;;;;;;;;;;x
INO_naval_bomber_11;Escorted Consolidated PBY Catalina;;;;;;;;;;;;;x
INO_cas_4;Douglas A-26 Invader;;;;;;;;;;;;;x
INO_cas_5;Avia B-33;;;;;;;;;;;;;x
INO_transport_plane_3;Douglas C-47 Dakota;;;;;;;;;;;;;x
INO_transport_plane_13;Escorted Douglas C-47 Dakota;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
IRE_super_heavy_armor_brigade_3;Infantry Tank Mk IV Churchill I;;;;;;;;;;;;;x
IRE_super_heavy_armor_brigade_4;Infantry Tank Mk IV Churchill V;;;;;;;;;;;;;x
IRE_super_heavy_armor_brigade_5;Infantry Tank Mk IV Churchill VIII;;;;;;;;;;;;;x
IRE_light_armor_brigade_3;Landsverk L-60A Tank;;;;;;;;;;;;;x
IRE_armor_brigade_5;Cruiser Tank Mk IX Comet;;;;;;;;;;;;;x
IRE_interceptor_0;Gloster Gladiator;;;;;;;;;;;;;x
IRE_interceptor_1;Hawker Hurricane;;;;;;;;;;;;;x
IRE_interceptor_3;Supermarine Seafire LF Mk III;;;;;;;;;;;;;x
IRE_cas_0;Hawker Hind;;;;;;;;;;;;;x
IRE_transport_plane_1;Avro 652 Anson;;;;;;;;;;;;;x
IRE_transport_plane_11;Escorted Avro 652 Anson;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
IRQ_light_armor_brigade_1;Fiat-Ansaldo L3/33;;;;;;;;;;;;;x
IRQ_armor_brigade_6;Cruiser Tank Mk X Centurion;;;;;;;;;;;;;x
IRQ_jet_mr_1;de Havilland DH.100 Vampire FB 52;;;;;;;;;;;;;x
IRQ_jet_mr_2;de Havilland DH.112 Venom;;;;;;;;;;;;;x
IRQ_jet_mr_3;Hawker Hunter;;;;;;;;;;;;;x
IRQ_jet_mr_5;Mikoyan-Gurevich MiG-17 Fresco;;;;;;;;;;;;;x
IRQ_interceptor_0;Gloster Gladiator;;;;;;;;;;;;;x
IRQ_interceptor_5;Baghdad Fury;;;;;;;;;;;;;x
IRQ_jet_int_4;Mikoyan-Gurevich MiG-15 Fagot;;;;;;;;;;;;;x
IRQ_tactical_bomber_1;Savoia-Marchetti SM.79 Sparviero;;;;;;;;;;;;;x
IRQ_tactical_bomber_11;Escorted Savoia-Marchetti SM.79 Sparviero;;;;;;;;;;;;;x
IRQ_jet_bomber_4;Ilyushin Il-28 Beagle;;;;;;;;;;;;;x
IRQ_cas_1;Northrop A-17 Nomad;;;;;;;;;;;;;x
IRQ_cas_2;Breda Ba.65 Nibbio;;;;;;;;;;;;;x
IRQ_cas_3;Basic Light Bomber;;;;;;;;;;;;;x
IRQ_cas_4;Early-War Light Bomber;;;;;;;;;;;;;x
IRQ_cas_5;Mid-War Light Bomber;;;;;;;;;;;;;x
IRQ_cas_6;Late-War Light Bomber;;;;;;;;;;;;;x
IRQ_cas_7;Post-War Light Bomber;;;;;;;;;;;;;x
IRQ_transport_plane_1;Avro 652 Anson;;;;;;;;;;;;;x
IRQ_transport_plane_11;Escorted Avro 652 Anson;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
ISR_armor_brigade_4;Cruiser Tank Mk VIII Cromwell IV;;;;;;;;;;;;;x
ISR_armor_brigade_5;Cruiser Tank Mk VIII Cromwell VII;;;;;;;;;;;;;x
ISR_armor_brigade_6;Sho't;;;;;;;;;;;;;x
ISR_multi_role_4;de Havilland DH.98 Mosquito Mk II;;;;;;;;;;;;;x
ISR_jet_mr_2;Dassault MD.450 Ouragan;;;;;;;;;;;;;x
ISR_jet_mr_5;Dassault MD.454 Mystere IV;;;;;;;;;;;;;x
ISR_interceptor_6;Avia S-199 Mezek;;;;;;;;;;;;;x
ISR_jet_int_1;Gloster Meteor;;;;;;;;;;;;;x
ISR_jet_int_2;Sud Aviation SO.4050 Vautour IIN;;;;;;;;;;;;;x
ISR_naval_bomber_1;Consolidated PBY Catalina;;;;;;;;;;;;;x
ISR_naval_bomber_11;Escorted Consolidated PBY Catalina;;;;;;;;;;;;;x
ISR_cas_6;Sud Aviation SO.4050 Vautour IIA;;;;;;;;;;;;;x
ISR_transport_plane_3;Douglas C-47 Dakota;;;;;;;;;;;;;x
ISR_transport_plane_4;Douglas C-54 Skymaster;;;;;;;;;;;;;x
ISR_transport_plane_6;Boeing C-97 Stratofreighter;;;;;;;;;;;;;x
ISR_transport_plane_13;Escorted Douglas C-47 Dakota;;;;;;;;;;;;;x
ISR_transport_plane_14;de Havilland DH.98 Mosquito Mk II / Douglas C-54 Skymaster;;;;;;;;;;;;;x
ISR_transport_plane_16;Escorted Boeing C-97 Stratofreighter;;;;;;;;;;;;;x
#;;;;;;;;;;;;;;x
ITA_tank_destroyer_brigade_0;Fiat-Anslado L3 cc;;;;;;;;;;;;;x
ITA_tank_destroyer_brigade_1;Semovente 47/32 (L3);;;;;;;;;;;;;x
ITA_tank_destroyer_brigade_2;Semovente 90/53;;;;;;;;;;;;;x
ITA_tank_destroyer_brigade_3;Semovente 75/46;;;;;;;;;;;;;x
ITA_tank_destroyer_brigade_4;Semovente 105/25 Bassotto;;;;;;;;;;;;;x
ITA_super_heavy_armor_brigade_0;Fiat L5/21;;;;;;;;;;;;;x
ITA_super_heavy_armor_brigade_1;Fiat L5/30;;;;;;;;;;;;;x
ITA_light_armor_brigade_1;Fiat-Ansaldo L3/33;;;;;;;;;;;;;x
ITA_light_armor_brigade_2;Fiat-Ansaldo L3/35;;;;;;;;;;;;;x
ITA_light_armor_brigade_3;Fiat-Ansaldo L3/38;;;;;;;;;;;;;x
ITA_light_armor_brigade_4;Fiat L6/40;;;;;;;;;;;;;x
ITA_armor_brigade_2;Fiat-Ansaldo M11/39;;;;;;;;;;;;;x
ITA_armor_brigade_3;Fiat-Ansaldo M13/40;;;;;;;;;;;;;x
